t x y vx vy ax ay theta_deg
0.27 -0.00943673 -0.249822 -0.487823 0.0184269 0.406103 0.938582 -2.16325
0.28 -0.0142912 -0.249591 -0.482721 0.0276398 0.613631 0.901531 -3.27708
0.29 -0.0190843 -0.249271 -0.475564 0.0364095 0.816873 0.850072 -4.37806
0.3 -0.0237958 -0.248865 -0.466402 0.0445961 1.01449 0.785082 -5.46186
0.31 -0.0284059 -0.248381 -0.455297 0.0520697 1.20527 0.707664 -6.52424
0.32 -0.0328955 -0.247826 -0.442323 0.0587123 1.38811 0.619122 -7.56102
0.33 -0.0372464 -0.24721 -0.427565 0.06442 1.56206 0.520937 -8.56814
0.34 -0.0414412 -0.246541 -0.411115 0.0691043 1.72632 0.414737 -9.54166
0.35 -0.0454634 -0.245831 -0.393073 0.0726938 1.88029 0.302266 -10.4777
0.36 -0.0492977 -0.245091 -0.373545 0.0751348 2.02348 0.185352 -11.3727
0.37 -0.0529297 -0.244333 -0.35264 0.0763923 2.15561 0.065873 -12.2231
0.38 -0.0563462 -0.243567 -0.33047 0.07645 2.27653 -0.0542722 -13.0255
0.39 -0.0595352 -0.242808 -0.307147 0.0753109 2.38623 -0.173199 -13.7768
0.4 -0.0624857 -0.242065 -0.282782 0.0729963 2.48483 -0.289063 -14.4741
0.41 -0.0651878 -0.241352 -0.257486 0.0695458 2.57255 -0.400092 -15.1146
0.42 -0.0676327 -0.240678 -0.231367 0.0650162 2.64969 -0.504607 -15.6959
0.43 -0.0698127 -0.240055 -0.204527 0.0594806 2.71659 -0.601045 -16.2155
0.44 -0.0717212 -0.239491 -0.177068 0.0530269 2.77367 -0.687982 -16.6715
0.45 -0.0733523 -0.238997 -0.149085 0.0457568 2.8213 -0.764147 -17.0622
0.46 -0.0747014 -0.238578 -0.120672 0.0377836 2.85987 -0.828436 -17.3859
0.47 -0.0757646 -0.238243 -0.0919166 0.0292308 2.88973 -0.879927 -17.6414
0.48 -0.0765389 -0.237995 -0.0629052 0.0202302 2.91118 -0.917884 -17.8277
0.49 -0.0770221 -0.237839 -0.0337204 0.01092 2.92443 -0.941768 -17.9441
0.5 -0.077213 -0.237778 -0.00444339 0.00144289 2.92964 -0.951243 -17.9901
0.51 -0.077111 -0.237811 0.0248457 -0.00805632 2.92686 -0.946175 -17.9655
0.52 -0.0767163 -0.237938 0.054067 -0.0174323 2.91605 -0.926635 -17.8704
0.53 -0.0760301 -0.238158 0.0831397 -0.0265417 2.89712 -0.892899 -17.7053
0.54 -0.0750543 -0.238468 0.111982 -0.0352446 2.86983 -0.845445 -17.4706
0.55 -0.0737916 -0.238861 0.140508 -0.0434071 2.83394 -0.784949 -17.1675
0.56 -0.0722455 -0.239334 0.16863 -0.050903 2.78909 -0.712278 -16.797
0.57 -0.0704206 -0.239877 0.196258 -0.0576155 2.73493 -0.628482 -16.3606
0.58 -0.0683223 -0.240483 0.223297 -0.0634396 2.67104 -0.534782 -15.8601
0.59 -0.065957 -0.241142 0.249646 -0.0682827 2.59705 -0.432558 -15.2973
0.6 -0.063332 -0.241845 0.275203 -0.0720674 2.51258 -0.323332 -14.6745
0.61 -0.0604559 -0.24258 0.299861 -0.0747315 2.41731 -0.208751 -13.9942
0.62 -0.0573381 -0.243336 0.323512 -0.0762303 2.31099 -0.0905611 -13.259
0.63 -0.0539894 -0.244101 0.346044 -0.0765368 2.19348 0.0294123 -12.4717
0.64 -0.0504214 -0.244863 0.367344 -0.0756424 2.06474 0.149294 -11.6355
0.65 -0.046647 -0.24561 0.387301 -0.0735576 1.92488 0.267186 -10.7537
0.66 -0.0426802 -0.24633 0.405805 -0.0703116 1.77414 0.381201 -9.82973
0.67 -0.0385361 -0.247012 0.422749 -0.0659526 1.61294 0.489492 -8.86717
0.68 -0.0342307 -0.247645 0.438031 -0.0605468 1.44185 0.590286 -7.86983
0.69 -0.0297813 -0.24822 0.451556 -0.0541775 1.26162 0.681916 -6.84162
0.7 -0.0252058 -0.248726 0.463236 -0.0469441 1.07314 0.762855 -5.78657
0.71 -0.020523 -0.249156 0.472995 -0.0389606 0.877471 0.831741 -4.70882
0.72 -0.0157525 -0.249503 0.480765 -0.0303534 0.675797 0.887408 -3.6126
0.73 -0.0109145 -0.249762 0.486495 -0.0212597 0.469423 0.928908 -2.50221
0.74 -0.00602956 -0.249927 0.490143 -0.0118248 0.259744 0.955533 -1.38201
0.75 -0.00111867 -0.249997 0.491684 -0.00220014 0.0482233 0.966824 -0.25638
0.76 0.00379705 -0.249971 0.491106 0.00745988 -0.163641 0.962589 0.870253
0.77 0.00869641 -0.249849 0.488415 0.0170001 -0.374342 0.9429 1.99347
0.78 0.0135584 -0.249632 0.483628 0.0262675 -0.582397 0.908096 3.10887
0.79 0.0183621 -0.249325 0.47678 0.0351136 -0.786378 0.858771 4.21208
0.8 0.0230872 -0.248932 0.467919 0.0433973 -0.984934 0.795768 5.29876
0.81 0.027714 -0.248459 0.457104 0.0509869 -1.17682 0.720155 6.36465
0.82 0.0322231 -0.247915 0.444408 0.0577626 -1.36093 0.633209 7.40558
0.83 0.0365961 -0.247307 0.429915 0.0636181 -1.53628 0.536386 8.41746
0.84 0.0408157 -0.246646 0.413715 0.0684627 -1.70206 0.431292 9.39632
0.85 0.0448651 -0.245941 0.395907 0.0722222 -1.85762 0.319656 10.3383
0.86 0.0487288 -0.245205 0.376598 0.0748401 -2.00247 0.203295 11.2398
0.87 0.0523924 -0.244448 0.355895 0.0762786 -2.13629 0.0840838 12.0971
0.88 0.0558424 -0.243683 0.333909 0.0765186 -2.25891 -0.0360823 12.907
0.89 0.0590667 -0.242922 0.310754 0.07556 -2.37031 -0.155314 13.6663
0.9 0.062054 -0.242176 0.28654 0.0734216 -2.47058 -0.271759 14.372
0.91 0.0647943 -0.241457 0.261379 0.0701401 -2.55993 -0.383632 15.0212
0.92 0.0672787 -0.240777 0.235377 0.0657699 -2.63865 -0.489238 15.6116
0.93 0.0694994 -0.240145 0.20864 0.0603815 -2.70709 -0.586997 16.1407
0.94 0.0714494 -0.239572 0.181268 0.0540609 -2.76563 -0.67546 16.6065
0.95 0.073123 -0.239067 0.153359 0.0469076 -2.81467 -0.753334 17.0072
0.96 0.0745151 -0.238637 0.125005 0.0390333 -2.85459 -0.819489 17.3411
0.97 0.0756219 -0.238288 0.0962964 0.0305601 -2.88575 -0.872972 17.6071
0.98 0.0764402 -0.238027 0.0673184 0.0216187 -2.90846 -0.913021 17.8039
0.99 0.0769676 -0.237857 0.0381547 0.0123464 -2.92294 -0.939067 17.9309
1 0.0772029 -0.237781 0.00888649 0.00288528 -2.92936 -0.950741 17.9876
1.01 0.0771453 -0.2378 -0.0204059 -0.00661995 -2.92779 -0.947879 17.9737
1.02 0.076795 -0.237913 -0.0496427 -0.016024 -2.91821 -0.930521 17.8894
1.03 0.0761529 -0.238119 -0.0787431 -0.0251828 -2.90052 -0.898912 17.7348
1.04 0.0752208 -0.238415 -0.107625 -0.0339562 -2.87452 -0.8535 17.5107
1.05 0.0740014 -0.238797 -0.136205 -0.042209 -2.83995 -0.794931 17.2178
1.06 0.072498 -0.239257 -0.164395 -0.0498137 -2.79649 -0.724044 16.8575
1.07 0.0707151 -0.23979 -0.192104 -0.0566522 -2.74376 -0.64186 16.431
1.08 0.0686579 -0.240387 -0.219238 -0.0626172 -2.68137 -0.549577 15.9401
1.09 0.0663326 -0.241039 -0.245698 -0.0676145 -2.60894 -0.448551 15.3866
1.1 0.0637465 -0.241736 -0.271382 -0.0715641 -2.52608 -0.340285 14.7728
1.11 0.0609079 -0.242467 -0.296183 -0.0744015 -2.43246 -0.226405 14.101
1.12 0.0578261 -0.24322 -0.319994 -0.0760793 -2.32783 -0.108647 13.3739
1.13 0.0545117 -0.243985 -0.342703 -0.0765676 -2.21202 0.0111755 12.5943
1.14 0.0509761 -0.244748 -0.364197 -0.0758551 -2.08499 0.131193 11.7654
1.15 0.0472322 -0.245498 -0.384365 -0.0739494 -1.9468 0.249509 10.8903
1.16 0.0432936 -0.246223 -0.403097 -0.0708769 -1.79769 0.364232 9.97244
1.17 0.0391754 -0.246912 -0.420284 -0.0666829 -1.63804 0.473507 9.01549
1.18 0.0348934 -0.247553 -0.435824 -0.0614309 -1.46841 0.575548 8.02318
1.19 0.0304647 -0.248137 -0.449621 -0.0552017 -1.28951 0.668671 6.99939
1.2 0.0259071 -0.248654 -0.461586 -0.0480924 -1.10222 0.751323 5.94815
1.21 0.0212394 -0.249096 -0.471641 -0.0402148 -0.907564 0.822117 4.87358
1.22 0.0164809 -0.249456 -0.479717 -0.0316936 -0.70672 0.879856 3.77988
1.23 0.0116518 -0.249728 -0.485759 -0.0226645 -0.500971 0.923557 2.67136
1.24 0.00677263 -0.249908 -0.489725 -0.0132718 -0.291701 0.952473 1.55236
1.25 0.00186432 -0.249993 -0.491586 -0.003666 -0.0803634 0.966109 0.427275
1.26 -0.00305203 -0.249981 -0.49133 0.00599866 0.131546 0.964231 -0.69949
1.27 -0.00795523 -0.249873 -0.488958 0.015567 0.34252 0.94687 -1.82351
1.28 -0.0128242 -0.249671 -0.484488 0.0248854 0.55107 0.914326 -2.94038
1.29 -0.0176381 -0.249377 -0.47795 0.0338047 0.755757 0.867155 -4.04571
1.3 -0.0223764 -0.248997 -0.46939 0.0421824 0.955219 0.806163 -5.13518
1.31 -0.0270193 -0.248536 -0.458867 0.0498853 1.14819 0.732386 -6.2045
1.32 -0.0315475 -0.248002 -0.446452 0.0567917 1.33355 0.64707 -7.24948
1.33 -0.0359423 -0.247403 -0.432225 0.062793 1.51028 0.551644 -8.26602
1.34 -0.0401862 -0.246749 -0.416277 0.0677961 1.67756 0.447696 -9.25014
1.35 -0.0442625 -0.24605 -0.398707 0.0717242 1.8347 0.336937 -10.198
1.36 -0.0481553 -0.245318 -0.379619 0.0745182 1.9812 0.221174 -11.1058
1.37 -0.0518502 -0.244564 -0.35912 0.0761372 2.11671 0.102273 -11.9701
1.38 -0.0553334 -0.2438 -0.337322 0.0765595 2.24104 -0.0178708 -12.7874
1.39 -0.0585926 -0.243037 -0.314337 0.075782 2.35414 -0.137364 -13.5545
1.4 -0.0616165 -0.242288 -0.290276 0.0738206 2.45608 -0.254349 -14.2685
1.41 -0.0643949 -0.241564 -0.265252 0.0707094 2.54708 -0.367027 -14.9265
1.42 -0.0669187 -0.240877 -0.23937 0.0665001 2.62739 -0.473688 -15.526
1.43 -0.0691798 -0.240238 -0.212738 0.061261 2.69736 -0.572734 -16.0645
1.44 -0.0711713 -0.239655 -0.185457 0.0550757 2.75737 -0.662695 -16.54
1.45 -0.0728871 -0.239139 -0.157623 0.0480418 2.80782 -0.742251 -16.9507
1.46 -0.0743223 -0.238697 -0.129331 0.0402692 2.84911 -0.810249 -17.2948
1.47 -0.0754725 -0.238336 -0.10067 0.0318787 2.88158 -0.865708 -17.5712
1.48 -0.0763347 -0.238061 -0.0717274 0.0229995 2.90555 -0.907836 -17.7786
1.49 -0.0769064 -0.237877 -0.0425866 0.0137684 2.92127 -0.936034 -17.9162
1.5 -0.0771861 -0.237786 -0.013329 0.00432664 2.9289 -0.949904 -17.9836
1.51 -0.0771729 -0.237791 0.0159648 -0.00518125 2.92854 -0.949249 -17.9804
1.52 -0.0768669 -0.23789 0.0452152 -0.0146099 2.92018 -0.934079 -17.9067
1.53 -0.076269 -0.238082 0.0743415 -0.0238151 2.90373 -0.904607 -17.7627
1.54 -0.0753808 -0.238365 0.103262 -0.0326558 2.87901 -0.861252 -17.5491
1.55 -0.0742047 -0.238733 0.131893 -0.0409959 2.84576 -0.804629 -17.2666
1.56 -0.0727441 -0.239183 0.160148 -0.0487068 2.80366 -0.735549 -16.9164
1.57 -0.0710033 -0.239705 0.187936 -0.0556687 2.75237 -0.655006 -16.4999
1.58 -0.0689873 -0.240293 0.215163 -0.0617726 2.69147 -0.564171 -16.0186
1.59 -0.0667022 -0.240937 0.241732 -0.0669222 2.62059 -0.464378 -15.4745
1.6 -0.0641552 -0.241628 0.26754 -0.0710352 2.53933 -0.357108 -14.8696
1.61 -0.0613543 -0.242354 0.292483 -0.0740448 2.44736 -0.243971 -14.2065
1.62 -0.0583088 -0.243105 0.316451 -0.0759008 2.34442 -0.126686 -13.4876
1.63 -0.0550289 -0.243868 0.339334 -0.0765707 2.23031 -0.0070568 -12.7158
1.64 -0.0515261 -0.244633 0.36102 -0.0760403 2.10497 0.113053 -11.8942
1.65 -0.0478129 -0.245385 0.381396 -0.0743144 1.96847 0.231749 -11.0258
1.66 -0.0439029 -0.246115 0.400352 -0.0714164 1.82099 0.347137 -10.1143
1.67 -0.0398109 -0.24681 0.417781 -0.0673889 1.66291 0.457356 -9.163
1.68 -0.0355527 -0.247459 0.433577 -0.0622925 1.49475 0.560606 -8.1758
1.69 -0.0311451 -0.248052 0.447644 -0.0562057 1.3172 0.655184 -7.15654
1.7 -0.0266059 -0.24858 0.459893 -0.049223 1.13112 0.739518 -6.10919
1.71 -0.0219536 -0.249034 0.470242 -0.0414542 0.937515 0.812193 -5.03789
1.72 -0.0172076 -0.249407 0.478622 -0.0330221 0.73753 0.87198 -3.94682
1.73 -0.0123879 -0.249693 0.484975 -0.0240609 0.532438 0.917864 -2.84027
1.74 -0.00751504 -0.249887 0.489258 -0.0147138 0.32361 0.949061 -1.72258
1.75 -0.00260979 -0.249986 0.49144 -0.0051305 0.11249 0.965036 -0.59813
1.76 0.0023067 -0.249989 0.491505 0.00453522 -0.0994291 0.965515 0.528665
1.77 0.00721326 -0.249896 0.489454 0.0141281 -0.310641 0.95049 1.65339
1.78 0.0120888 -0.249708 0.4853 0.0234942 -0.519653 0.92022 2.77162
1.79 0.0169123 -0.249427 0.479073 0.0324834 -0.725016 0.875221 3.87898
1.8 0.0216635 -0.24906 0.470816 0.040952 -0.925354 0.816264 4.97113
1.81 0.0263221 -0.24861 0.460587 0.0487654 -1.11939 0.744351 6.04378
1.82 0.0308688 -0.248087 0.448453 0.0557999 -1.30597 0.660697 7.09272
1.83 0.0352851 -0.247497 0.434496 0.0619449 -1.48407 0.566706 8.11383
1.84 0.039553 -0.246851 0.418803 0.0671048 -1.65283 0.463943 9.10312
1.85 0.0436557 -0.246159 0.401473 0.0712002 -1.81154 0.354103 10.0567
1.86 0.0475773 -0.245431 0.382607 0.0741692 -1.95969 0.23898 10.9708
1.87 0.0513031 -0.244679 0.362315 0.0759683 -2.09688 0.120433 11.8419
1.88 0.0548192 -0.243916 0.340707 0.0765728 -2.22291 0.000355631 12.6666
1.89 0.0581132 -0.243152 0.317895 0.0759767 -2.3377 -0.119357 13.4415
1.9 0.0611735 -0.2424 0.29399 0.0741931 -2.44133 -0.23684 14.1637
1.91 0.0639897 -0.241672 0.269105 0.0712534 -2.53397 -0.350283 14.8304
1.92 0.0665527 -0.240979 0.243347 0.0672066 -2.61588 -0.457963 15.4389
1.93 0.0688541 -0.240331 0.216822 0.0621187 -2.68739 -0.558262 15.9868
1.94 0.0708869 -0.23974 0.189632 0.056071 -2.74889 -0.649689 16.472
1.95 0.0726449 -0.239213 0.161876 0.049159 -2.80077 -0.730902 16.8926
1.96 0.0741228 -0.238759 0.133647 0.0414909 -2.84342 -0.80072 17.247
1.97 0.0753165 -0.238385 0.105037 0.0331859 -2.87721 -0.858137 17.5337
1.98 0.0762226 -0.238097 0.0761319 0.0243723 -2.90245 -0.90233 17.7516
1.99 0.0768385 -0.237899 0.0470158 0.0151855 -2.9194 -0.932672 17.8998
2 0.0771625 -0.237794 0.0177708 0.00576649 -2.92826 -0.948732 17.9779
2.01 0.0771937 -0.237784 -0.0115228 -0.00374073 -2.92911 -0.950285 17.9854
2.02 0.0769321 -0.237869 -0.0407848 -0.0131907 -2.92197 -0.937307 17.9224
2.03 0.0763784 -0.238047 -0.0699352 -0.022439 -2.90675 -0.909983 17.7891
2.04 0.0755341 -0.238316 -0.0988924 -0.0313439 -2.8833 -0.868699 17.586
2.05 0.0744015 -0.238672 -0.127573 -0.0397684 -2.85136 -0.814041 17.3139
2.06 0.0729838 -0.23911 -0.15589 -0.0475827 -2.81063 -0.74679 16.9739
2.07 0.0712852 -0.239621 -0.183755 -0.0546654 -2.76075 -0.667914 16.5673
2.08 0.0693105 -0.2402 -0.211074 -0.060906 -2.70134 -0.578559 16.0957
2.09 0.0670658 -0.240836 -0.237749 -0.066206 -2.632 -0.480032 15.561
2.1 0.064558 -0.241521 -0.263679 -0.0704809 -2.55233 -0.373796 14.9652
2.11 0.0617951 -0.242242 -0.28876 -0.0736615 -2.46201 -0.26144 14.3107
2.12 0.058786 -0.24299 -0.312883 -0.075695 -2.36074 -0.14467 13.6001
2.13 0.055541 -0.243752 -0.335938 -0.0765462 -2.24834 -0.025278 12.8362
2.14 0.0520712 -0.244517 -0.357812 -0.076198 -2.1247 0.0948799 12.0219
2.15 0.0483891 -0.245272 -0.378394 -0.0746523 -1.98988 0.213913 11.1604
2.16 0.044508 -0.246006 -0.397573 -0.0719298 -1.84405 0.329924 10.2552
2.17 0.0404426 -0.246707 -0.41524 -0.0680702 -1.68755 0.441044 9.30968
2.18 0.0362086 -0.247364 -0.43129 -0.0631313 -1.52088 0.545463 8.32769
2.19 0.0318225 -0.247966 -0.445626 -0.057189 -1.3447 0.641462 7.31303
2.2 0.0273021 -0.248505 -0.458155 -0.0503355 -1.15986 0.727445 6.26969
2.21 0.0226657 -0.24897 -0.468797 -0.0426783 -0.967319 0.801972 5.20175
2.22 0.0179327 -0.249356 -0.47748 -0.0343384 -0.768222 0.863784 4.1134
2.23 0.0131229 -0.249655 -0.484144 -0.0254485 -0.563819 0.911833 3.00892
2.24 0.0082567 -0.249864 -0.488743 -0.0161504 -0.355466 0.945298 1.89264
2.25 0.003355 -0.249977 -0.491245 -0.0065931 -0.144599 0.963606 0.768932
2.26 -0.00156115 -0.249995 -0.491632 0.0030701 0.0672962 0.966443 -0.357791
2.27 -0.00647057 -0.249916 -0.489901 0.012684 0.278712 0.953759 -1.48311
2.28 -0.0113521 -0.249742 -0.486064 0.0220943 0.488153 0.925774 -2.60261
2.29 -0.0161849 -0.249476 -0.480149 0.03115 0.69416 0.882966 -3.71191
2.3 -0.0209483 -0.249121 -0.472197 0.0397066 0.895345 0.826067 -4.80664
2.31 -0.0256222 -0.248684 -0.462262 0.0476276 1.09041 0.756046 -5.88252
2.32 -0.0301872 -0.248171 -0.450413 0.0547877 1.27819 0.674086 -6.93532
2.33 -0.0346244 -0.247591 -0.436726 0.0610741 1.45764 0.581566 -7.96091
2.34 -0.0389159 -0.246953 -0.421291 0.0663889 1.62786 0.480027 -8.95528
2.35 -0.0430447 -0.246266 -0.404202 0.0706502 1.78814 0.371147 -9.91452
2.36 -0.0469948 -0.245543 -0.385563 0.0737933 1.93791 0.256707 -10.8349
2.37 -0.0507511 -0.244794 -0.36548 0.0757719 2.07678 0.138558 -11.7127
2.38 -0.0542999 -0.244032 -0.344065 0.0765584 2.20451 0.0185905 -12.5446
2.39 -0.0576284 -0.243267 -0.321428 0.076144 2.32101 -0.101299 -13.3273
2.4 -0.0607248 -0.242513 -0.297682 0.0745389 2.42633 -0.219237 -14.0577
2.41 -0.0635787 -0.24178 -0.272938 0.0717718 2.52062 -0.333407 -14.733
2.42 -0.0661806 -0.241081 -0.247305 0.0678892 2.60413 -0.442068 -15.3505
2.43 -0.0685222 -0.240426 -0.22089 0.0629543 2.6772 -0.543585 -15.9077
2.44 -0.0705961 -0.239825 -0.193795 0.0570463 2.74019 -0.636448 -16.4026
2.45 -0.0723961 -0.239288 -0.166118 0.0502588 2.79351 -0.719291 -16.8331
2.46 -0.0739169 -0.238823 -0.137956 0.042698 2.83753 -0.790906 -17.1976
2.47 -0.0751539 -0.238436 -0.109397 0.0344815 2.87264 -0.850261 -17.4946
2.48 -0.0761038 -0.238135 -0.0805314 0.0257365 2.89916 -0.896505 -17.723
2.49 -0.0767638 -0.237923 -0.051442 0.0165973 2.91736 -0.92898 -17.8819
2.5 -0.0771322 -0.237804 -0.0222114 0.0072043 2.92743 -0.947226 -17.9706
2.51 -0.0772078 -0.237779 0.00707994 -0.00229888 2.9295 -0.950986 -17.9888
2.52 -0.0769906 -0.23785 0.0363519 -0.0117669 2.92357 -0.940205 -17.9365
2.53 -0.0764811 -0.238014 0.0655245 -0.021055 2.90959 -0.915037 -17.8138
2.54 -0.0756807 -0.23827 0.0945163 -0.0300209 2.88739 -0.875837 -17.6212
2.55 -0.0745917 -0.238613 0.123244 -0.0385268 2.85676 -0.823162 -17.3595
2.56 -0.073217 -0.239038 0.151622 -0.0464417 2.81739 -0.757764 -17.0297
2.57 -0.0715607 -0.239539 0.179562 -0.0536428 2.76892 -0.680582 -16.6331
2.58 -0.0696275 -0.240108 0.206969 -0.0600177 2.71098 -0.592735 -16.1713
2.59 -0.0674234 -0.240737 0.233748 -0.0654662 2.64317 -0.495509 -15.646
2.6 -0.064955 -0.241414 0.259798 -0.0699015 2.56509 -0.390343 -15.0594
2.61 -0.0622302 -0.242131 0.285015 -0.0732518 2.47641 -0.278808 -14.4137
2.62 -0.0592579 -0.242875 0.30929 -0.075462 2.37682 -0.162594 -13.7114
2.63 -0.0560479 -0.243636 0.332514 -0.076494 2.26611 -0.0434814 -12.9553
2.64 -0.0526114 -0.244401 0.354575 -0.0763281 2.14418 0.0766814 -12.1485
2.65 -0.0489607 -0.245159 0.37536 -0.0749632 2.01104 0.196007 -11.294
2.66 -0.0451089 -0.245897 0.394759 -0.0724171 1.86686 0.312598 -10.3951
2.67 -0.0410705 -0.246603 0.412662 -0.0687266 1.71195 0.424578 -9.45552
2.68 -0.036861 -0.247268 0.428964 -0.063947 1.54679 0.530127 -8.47882
2.69 -0.0324969 -0.247879 0.443566 -0.0581513 1.372 0.627508 -7.46887
2.7 -0.0279956 -0.248428 0.456375 -0.0514294 1.18841 0.715107 -6.42961
2.71 -0.0233756 -0.248905 0.467308 -0.0438867 0.996972 0.791458 -5.36513
2.72 -0.018656 -0.249303 0.476292 -0.0356421 0.798793 0.855272 -4.27961
2.73 -0.0138565 -0.249616 0.483265 -0.0268267 0.595109 0.905467 -3.1773
2.74 -0.00899754 -0.249838 0.48818 -0.0175811 0.387264 0.941187 -2.06253
2.75 -0.00409988 -0.249966 0.491001 -0.00805326 0.176684 0.96182 -0.939665
2.76 0.000815441 -0.249999 0.491709 0.00160385 -0.0351523 0.967013 0.186886
2.77 0.00572725 -0.249934 0.490299 0.0112352 -0.246738 0.956676 1.3127
2.78 0.0106144 -0.249775 0.48678 0.0206862 -0.456573 0.930987 2.43337
2.79 0.0154559 -0.249522 0.481178 0.0298052 -0.663192 0.890386 3.54449
2.8 0.0202311 -0.24918 0.473532 0.0384465 -0.865195 0.835567 4.64171
2.81 0.0249199 -0.248755 0.463894 0.0464722 -1.06127 0.767465 5.72072
2.82 0.0295026 -0.248253 0.45233 0.0537553 -1.25022 0.687232 6.77729
2.83 0.0339603 -0.247683 0.438917 0.0601809 -1.43099 0.596218 7.80728
2.84 0.0382751 -0.247053 0.423741 0.0656488 -1.60267 0.495942 8.80663
2.85 0.0424296 -0.246373 0.406896 0.0700744 -1.7645 0.388063 9.77145
2.86 0.0464078 -0.245655 0.388486 0.0733906 -1.91589 0.274348 10.6979
2.87 0.0501944 -0.244909 0.368615 0.0755481 -2.05643 0.156641 11.5824
2.88 0.0537756 -0.244148 0.347394 0.0765164 -2.18586 0.0368273 12.4215
2.89 0.0571382 -0.243383 0.324935 0.0762839 -2.30407 -0.0831951 13.2119
2.9 0.0602705 -0.242626 0.30135 0.074858 -2.41107 -0.201548 13.9504
2.91 0.0631618 -0.24189 0.27675 0.0722646 -2.50702 -0.316404 14.6342
2.92 0.0658025 -0.241185 0.251246 0.0685475 -2.59215 -0.426008 15.2606
2.93 0.0681841 -0.240522 0.224943 0.0637675 -2.66678 -0.528709 15.8272
2.94 0.070299 -0.239913 0.197944 0.0580014 -2.73127 -0.622977 16.3316
2.95 0.072141 -0.239365 0.17035 0.0513407 -2.78603 -0.707421 16.772
2.96 0.0737044 -0.238888 0.142255 0.0438899 -2.83144 -0.78081 17.1466
2.97 0.0749847 -0.23849 0.113751 0.0357649 -2.86787 -0.842084 17.4539
2.98 0.0759783 -0.238175 0.0849259 0.0270915 -2.89568 -0.890363 17.6928
2.99 0.0766824 -0.237949 0.055865 0.0180033 -2.91512 -0.924961 17.8623
3 0.0770951 -0.237816 0.0266506 0.00863958 -2.92642 -0.945387 17.9617
3.01 0.0772152 -0.237777 -0.00263668 -0.000856232 -2.9297 -0.951352 17.9906
3.02 0.0770424 -0.237833 -0.0319168 -0.010339 -2.92498 -0.942772 17.949
3.03 0.0765771 -0.237983 -0.0611096 -0.0196636 -2.91223 -0.919768 17.8369
3.04 0.0758208 -0.238225 -0.0901341 -0.0286873 -2.8913 -0.882666 17.6549
3.05 0.0747753 -0.238555 -0.118907 -0.0372716 -2.86196 -0.831991 17.4036
3.06 0.0734437 -0.238969 -0.147344 -0.0452843 -2.82393 -0.768466 17.0841
3.07 0.0718298 -0.239459 -0.175356 -0.0526011 -2.77687 -0.693003 16.6975
3.08 0.0699383 -0.240018 -0.20285 -0.0591082 -2.72039 -0.606695 16.2455
3.09 0.0677749 -0.240638 -0.229731 -0.0647031 -2.6541 -0.510803 15.7297
3.1 0.0653461 -0.241309 -0.255898 -0.069297 -2.57761 -0.406743 15.1522
