t x y vx vy ax ay theta_deg
1.33 0.11808 -0.382174 -0.177517 -0.0548472 -2.83418 -0.785345 17.1695
1.34 0.116163 -0.382761 -0.20569 -0.0624246 -2.79953 -0.728908 16.8824
1.35 0.113967 -0.383421 -0.233488 -0.0694016 -2.7591 -0.665363 16.554
1.36 0.111495 -0.384147 -0.260852 -0.07571 -2.71271 -0.595288 16.1849
1.37 0.108752 -0.384933 -0.287722 -0.0812877 -2.66015 -0.519325 15.7761
1.38 0.105743 -0.38577 -0.314034 -0.0860792 -2.60124 -0.438175 15.3287
1.39 0.102473 -0.386651 -0.339725 -0.0900365 -2.53579 -0.352593 14.8437
1.4 0.0989504 -0.387568 -0.364728 -0.093119 -2.46363 -0.263386 14.3223
1.41 0.0951812 -0.388511 -0.388975 -0.0952949 -2.38464 -0.171399 13.7658
1.42 0.0911736 -0.389471 -0.412397 -0.0965407 -2.2987 -0.0775146 13.1755
1.43 0.0869363 -0.390438 -0.434925 -0.0968419 -2.20576 0.0173589 12.5529
1.44 0.0824783 -0.391404 -0.456489 -0.0961933 -2.1058 0.112294 11.8995
1.45 0.0778099 -0.392359 -0.477018 -0.0945989 -1.99886 0.206353 11.217
1.46 0.0729417 -0.393293 -0.496443 -0.0920723 -1.88502 0.298599 10.5069
1.47 0.067885 -0.394197 -0.514696 -0.0886361 -1.76444 0.388104 9.7711
1.48 0.0626519 -0.395063 -0.53171 -0.0843224 -1.63734 0.47396 9.01132
1.49 0.0572551 -0.395881 -0.547422 -0.079172 -1.50399 0.555288 8.22946
1.5 0.051708 -0.396644 -0.56177 -0.0732345 -1.36475 0.631249 7.42741
1.51 0.0460244 -0.397343 -0.574699 -0.0665676 -1.22002 0.701054 6.60715
1.52 0.0402189 -0.397973 -0.586154 -0.0592364 -1.07028 0.763972 5.77069
1.53 0.0343064 -0.398526 -0.596089 -0.0513133 -0.916047 0.819342 4.92008
1.54 0.0283023 -0.398997 -0.604462 -0.0428767 -0.75791 0.866577 4.0574
1.55 0.0222225 -0.399382 -0.611237 -0.0340105 -0.596497 0.905176 3.18478
1.56 0.016083 -0.399677 -0.616383 -0.0248033 -0.432476 0.934726 2.30435
1.57 0.00990034 -0.399877 -0.61988 -0.0153472 -0.266547 0.954911 1.41826
1.58 0.00369099 -0.399983 -0.62171 -0.00573707 -0.0994364 0.965515 0.528704
1.59 -0.00252829 -0.399992 -0.621867 0.00393072 0.0681165 0.966424 -0.362153
1.6 -0.00874076 -0.399904 -0.620349 0.013559 0.235366 0.957627 -1.25212
1.61 -0.0149297 -0.399721 -0.617163 0.0230512 0.401572 0.93922 -2.13902
1.62 -0.0210785 -0.399444 -0.612323 0.0323121 0.566004 0.9114 -3.02067
1.63 -0.0271707 -0.399076 -0.605851 0.0412488 0.727957 0.874465 -3.89492
1.64 -0.0331902 -0.398621 -0.597775 0.0497723 0.886755 0.828809 -4.75962
1.65 -0.039121 -0.398082 -0.588129 0.0577976 1.04176 0.774918 -5.61264
1.66 -0.0449477 -0.397467 -0.576954 0.0652451 1.19239 0.713363 -6.45191
1.67 -0.0506551 -0.39678 -0.564298 0.0720414 1.33809 0.644792 -7.27535
1.68 -0.0562288 -0.396028 -0.55021 0.0781199 1.47839 0.569924 -8.08095
1.69 -0.0616548 -0.39522 -0.534749 0.0834215 1.61287 0.489537 -8.86674
1.7 -0.0669195 -0.394363 -0.517974 0.0878951 1.74116 0.404463 -9.63079
1.71 -0.0720101 -0.393465 -0.499948 0.091498 1.86298 0.315572 -10.3712
1.72 -0.0769145 -0.392536 -0.480737 0.0941968 1.97809 0.223768 -11.0862
1.73 -0.0816211 -0.391584 -0.460409 0.0959668 2.08633 0.129977 -11.7741
1.74 -0.0861191 -0.390619 -0.439033 0.0967928 2.18761 0.0351345 -12.433
1.75 -0.0903985 -0.389651 -0.41668 0.0966691 2.28186 -0.0598214 -13.0615
1.76 -0.0944497 -0.388689 -0.393419 0.0955991 2.3691 -0.153961 -13.6579
1.77 -0.0982641 -0.387742 -0.369321 0.0935956 2.44938 -0.24637 -14.2209
1.78 -0.101834 -0.38682 -0.344454 0.0906804 2.52281 -0.336163 -14.7489
1.79 -0.105151 -0.385932 -0.318887 0.086884 2.5895 -0.422485 -15.2408
1.8 -0.108209 -0.385085 -0.292686 0.082245 2.64962 -0.504522 -15.6954
1.81 -0.111003 -0.384289 -0.265916 0.0768103 2.70336 -0.581511 -16.1115
1.82 -0.113526 -0.383552 -0.23864 0.070634 2.75089 -0.652737 -16.488
1.83 -0.115774 -0.382879 -0.210919 0.063777 2.79241 -0.717549 -16.8241
1.84 -0.117743 -0.382278 -0.182811 0.0563064 2.82813 -0.775356 -17.119
1.85 -0.119429 -0.381755 -0.154375 0.048295 2.85822 -0.825637 -17.3719
1.86 -0.12083 -0.381314 -0.125665 0.0398203 2.88286 -0.867939 -17.5822
1.87 -0.121942 -0.38096 -0.0967352 0.030964 2.9022 -0.901886 -17.7494
1.88 -0.122764 -0.380696 -0.0676381 0.0218114 2.91636 -0.927176 -17.8731
1.89 -0.123294 -0.380524 -0.038425 0.0124501 2.92543 -0.943585 -17.9529
1.9 -0.123532 -0.380447 -0.00914623 0.0029698 2.92949 -0.950967 -17.9887
1.91 -0.123477 -0.380465 0.0201481 -0.00653891 2.92855 -0.949259 -17.9804
1.92 -0.123129 -0.380577 0.0494081 -0.0159851 2.92261 -0.938474 -17.9281
1.93 -0.122489 -0.380784 0.0785836 -0.0252784 2.91164 -0.918708 -17.8317
1.94 -0.121558 -0.381082 0.107624 -0.0343299 2.89555 -0.890136 -17.6917
1.95 -0.120337 -0.381469 0.136477 -0.0430527 2.87423 -0.853011 -17.5082
1.96 -0.118829 -0.381942 0.165091 -0.0513627 2.84757 -0.807664 -17.2819
1.97 -0.117036 -0.382495 0.19341 -0.0591799 2.81538 -0.754499 -17.0131
1.98 -0.114962 -0.383124 0.221379 -0.0664282 2.77751 -0.693996 -16.7027
1.99 -0.11261 -0.383822 0.248941 -0.0730371 2.73375 -0.626702 -16.3513
2 -0.109985 -0.384582 0.276034 -0.0789417 2.68391 -0.553232 -15.9598
2.01 -0.107091 -0.385398 0.302598 -0.0840834 2.6278 -0.47426 -15.5291
2.02 -0.103935 -0.386261 0.328569 -0.088411 2.56523 -0.390521 -15.0604
2.03 -0.100522 -0.387163 0.35388 -0.0918806 2.49603 -0.302798 -14.5548
2.04 -0.0968597 -0.388096 0.378466 -0.0944564 2.42004 -0.21192 -14.0134
2.05 -0.0929553 -0.389049 0.402258 -0.0961114 2.33715 -0.118755 -13.4377
2.06 -0.0888174 -0.390015 0.425186 -0.0968269 2.24728 -0.0242012 -12.8291
2.07 -0.0844547 -0.390983 0.44718 -0.0965938 2.15039 0.0708218 -12.189
2.08 -0.0798771 -0.391943 0.468171 -0.095412 2.04649 0.16538 -11.519
2.09 -0.0750949 -0.392888 0.488087 -0.0932909 1.93565 0.258534 -10.8208
2.1 -0.0701192 -0.393806 0.506861 -0.0902491 1.818 0.349351 -10.096
2.11 -0.0649617 -0.39469 0.524425 -0.0863147 1.69372 0.436913 -9.34648
2.12 -0.0596349 -0.39553 0.540714 -0.0815247 1.56306 0.520327 -8.57404
2.13 -0.0541519 -0.396318 0.555666 -0.0759249 1.42635 0.598736 -7.78058
2.14 -0.0485263 -0.397046 0.569222 -0.0695694 1.28397 0.671327 -6.96804
2.15 -0.0427723 -0.397707 0.581328 -0.0625203 1.13636 0.737343 -6.13842
2.16 -0.0369047 -0.398294 0.591934 -0.0548468 0.984023 0.796091 -5.29374
2.17 -0.0309388 -0.398802 0.600994 -0.0466248 0.82752 0.846952 -4.43608
2.18 -0.0248901 -0.399225 0.608472 -0.0379359 0.66746 0.889384 -3.56755
2.19 -0.0187747 -0.399559 0.614334 -0.0288667 0.504495 0.922937 -2.69027
2.2 -0.0126089 -0.399801 0.618555 -0.0195079 0.339313 0.947251 -1.80639
2.21 -0.00640916 -0.399949 0.621115 -0.00995335 0.172629 0.962065 -0.918084
2.22 -0.000192167 -0.4 0.622005 -0.000298822 0.00517756 0.967222 -0.0275259
2.23 0.00602535 -0.399955 0.621219 0.0093587 -0.162297 0.962665 0.8631
2.24 0.0122266 -0.399813 0.618761 0.0189223 -0.329049 0.948444 1.75161
2.25 0.018395 -0.399577 0.614643 0.0282959 -0.494345 0.92471 2.63582
2.26 0.024514 -0.399248 0.608881 0.0373856 -0.657468 0.891719 3.51357
2.27 0.0305673 -0.39883 0.601503 0.0461005 -0.817727 0.849823 4.38271
2.28 0.0365388 -0.398328 0.592539 0.0543538 -0.974468 0.799469 5.2411
2.29 0.0424129 -0.397745 0.582027 0.0620635 -1.12708 0.74119 6.08664
2.3 0.0481743 -0.397088 0.570013 0.0691533 -1.275 0.675604 6.91725
2.31 0.0538083 -0.396364 0.556545 0.0755535 -1.41772 0.603398 7.73091
2.32 0.0593005 -0.39558 0.541677 0.0812017 -1.55479 0.525325 8.5256
2.33 0.0646374 -0.394743 0.525469 0.0860431 -1.68582 0.442196 9.2994
2.34 0.0698057 -0.393862 0.507982 0.0900316 -1.81051 0.354865 10.0504
2.35 0.074793 -0.392945 0.489281 0.0931294 -1.92858 0.264222 10.7767
2.36 0.0795874 -0.392002 0.469433 0.095308 -2.03984 0.171186 11.4767
2.37 0.084178 -0.391042 0.448507 0.0965482 -2.14417 0.0766876 12.1484
2.38 0.0885542 -0.390075 0.426573 0.0968401 -2.2415 -0.0183338 12.7904
2.39 0.0927064 -0.389109 0.403701 0.0961829 -2.3318 -0.112944 13.4011
2.4 0.0966253 -0.388154 0.37996 0.0945856 -2.41512 -0.206221 13.9788
2.41 0.100303 -0.38722 0.355421 0.092066 -2.49153 -0.297265 14.5223
2.42 0.103731 -0.386316 0.330152 0.0886507 -2.56115 -0.385208 15.0302
2.43 0.106904 -0.38545 0.30422 0.0843749 -2.62412 -0.469217 15.5012
2.44 0.109814 -0.384631 0.277691 0.0792821 -2.68063 -0.548504 15.9343
2.45 0.112456 -0.383867 0.250629 0.073423 -2.73085 -0.622335 16.3282
2.46 0.114825 -0.383165 0.223095 0.0668558 -2.77497 -0.690029 16.6821
2.47 0.116916 -0.382532 0.195149 0.059645 -2.81321 -0.750968 16.9952
2.48 0.118727 -0.381974 0.16685 0.0518608 -2.84574 -0.804601 17.2665
2.49 0.120252 -0.381496 0.138253 0.0435789 -2.87274 -0.850444 17.4955
2.5 0.121491 -0.381104 0.109413 0.0348793 -2.89438 -0.888087 17.6816
2.51 0.12244 -0.3808 0.0803824 0.0258456 -2.91079 -0.917196 17.8243
2.52 0.123098 -0.380588 0.0512138 0.0165647 -2.92208 -0.937512 17.9234
2.53 0.123464 -0.380469 0.0219576 0.00712533 -2.92833 -0.948855 17.9785
2.54 0.123537 -0.380445 -0.00733609 -0.00238215 -2.92957 -0.951125 17.9895
2.55 0.123317 -0.380517 -0.0366172 -0.0118669 -2.92583 -0.944304 17.9564
2.56 0.122805 -0.380682 -0.0658359 -0.0212381 -2.91706 -0.928449 17.8793
2.57 0.122001 -0.380941 -0.0949416 -0.0304062 -2.90322 -0.903703 17.7583
2.58 0.120907 -0.381289 -0.123883 -0.0392832 -2.88421 -0.870283 17.5938
2.59 0.119524 -0.381725 -0.152608 -0.0477839 -2.8599 -0.828486 17.3861
2.6 0.117855 -0.382244 -0.181063 -0.0558263 -2.83015 -0.778686 17.1359
2.61 0.115904 -0.38284 -0.209192 -0.0633324 -2.79478 -0.72133 16.8436
2.62 0.113673 -0.383508 -0.236939 -0.0702294 -2.75362 -0.656934 16.51
2.63 0.111166 -0.384242 -0.264245 -0.0764496 -2.70647 -0.586086 16.1359
2.64 0.10839 -0.385035 -0.291048 -0.0819318 -2.65313 -0.509433 15.7222
2.65 0.105347 -0.385878 -0.317286 -0.0866213 -2.59341 -0.427686 15.27
2.66 0.102046 -0.386764 -0.342894 -0.090471 -2.52712 -0.341606 14.7804
2.67 0.0984918 -0.387685 -0.367806 -0.0934417 -2.45412 -0.252003 14.2545
2.68 0.0946923 -0.38863 -0.391954 -0.0955022 -2.37426 -0.15973 13.6937
2.69 0.0906555 -0.389592 -0.415268 -0.0966303 -2.28745 -0.0656714 13.0993
2.7 0.08639 -0.39056 -0.43768 -0.0968127 -2.19363 0.0292609 12.4727
2.71 0.0819052 -0.391525 -0.459118 -0.0960453 -2.09279 0.124138 11.8156
2.72 0.0772111 -0.392477 -0.479512 -0.0943333 -1.98498 0.218021 11.1295
2.73 0.0723186 -0.393408 -0.498794 -0.0916913 -1.87029 0.309974 10.4162
2.74 0.0672392 -0.394308 -0.516895 -0.0881433 -1.74888 0.399072 9.67725
2.75 0.0619849 -0.395168 -0.53375 -0.0837224 -1.62098 0.484408 8.9146
2.76 0.0565685 -0.39598 -0.549294 -0.0784706 -1.48687 0.565109 8.1301
2.77 0.0510036 -0.396735 -0.563468 -0.0724385 -1.34692 0.640341 7.32566
2.78 0.0453039 -0.397426 -0.576215 -0.0656846 -1.20154 0.709323 6.50327
2.79 0.0394842 -0.398046 -0.587482 -0.0582753 -1.0512 0.771331 5.66492
2.8 0.0335594 -0.39859 -0.597224 -0.0502834 -0.896449 0.825713 4.81268
2.81 0.0275449 -0.39905 -0.605398 -0.0417884 -0.737867 0.871892 3.94865
2.82 0.0214568 -0.399424 -0.611971 -0.0328746 -0.57609 0.909379 3.07493
2.83 0.015311 -0.399707 -0.616912 -0.0236311 -0.411791 0.937771 2.19367
2.84 0.00912403 -0.399896 -0.6202 -0.0141505 -0.245674 0.956767 1.30703
2.85 0.00291252 -0.399989 -0.621822 -0.00452779 -0.0784672 0.966161 0.417192
2.86 -0.00330683 -0.399986 -0.621769 0.00514037 0.0890886 0.965853 -0.473673
2.87 -0.00951727 -0.399887 -0.620041 0.0147569 0.256248 0.955846 -1.36338
2.88 -0.0157021 -0.399692 -0.616647 0.0242253 0.422271 0.936247 -2.24974
2.89 -0.0218447 -0.399403 -0.611602 0.0334506 0.586431 0.907268 -3.13058
2.9 -0.0279287 -0.399024 -0.604927 0.0423404 0.748025 0.869217 -4.00375
2.91 -0.0339379 -0.398558 -0.596652 0.050806 0.906383 0.822502 -4.8671
2.92 -0.0398565 -0.398009 -0.586813 0.0587632 1.06087 0.767619 -5.71852
2.93 -0.0456691 -0.397384 -0.57545 0.0661331 1.21091 0.705148 -6.55591
2.94 -0.0513606 -0.396689 -0.562611 0.0728431 1.35596 0.635748 -7.37723
2.95 -0.0569166 -0.39593 -0.548349 0.0788274 1.49555 0.560145 -8.18046
2.96 -0.062323 -0.395115 -0.532719 0.0840279 1.62927 0.479125 -8.96363
2.97 -0.0675666 -0.394252 -0.515784 0.0883946 1.75677 0.393524 -9.72483
2.98 -0.0726346 -0.39335 -0.497606 0.091886 1.87776 0.304218 -10.4622
2.99 -0.0775148 -0.392417 -0.478251 0.0944697 1.99202 0.212115 -11.1739
3 -0.0821959 -0.391464 -0.457788 0.0961221 2.0994 0.118141 -11.8582
3.01 -0.0866671 -0.390498 -0.436287 0.0968294 2.19979 0.0232327 -12.5134
3.02 -0.0909184 -0.38953 -0.413816 0.0965868 2.29316 -0.0716716 -13.1379
3.03 -0.0949404 -0.38857 -0.390447 0.095399 2.37953 -0.165644 -13.7302
3.04 -0.0987246 -0.387625 -0.366248 0.09328 2.45895 -0.257774 -14.2889
3.05 -0.102263 -0.386707 -0.34129 0.0902526 2.53152 -0.347178 -14.8125
3.06 -0.105548 -0.385823 -0.31564 0.0863484 2.59739 -0.433007 -15.2998
3.07 -0.108574 -0.384983 -0.289365 0.0816071 2.6567 -0.514453 -15.7496
3.08 -0.111333 -0.384194 -0.262528 0.0760765 2.70964 -0.590758 -16.1608
3.09 -0.113822 -0.383464 -0.235192 0.0698115 2.75641 -0.661216 -16.5323
3.1 -0.116036 -0.3828 -0.207419 0.0628738 2.7972 -0.725182 -16.8633
3.11 -0.11797 -0.382208 -0.179268 0.0553314 2.8322 -0.782074 -17.153
3.12 -0.11962 -0.381695 -0.150794 0.0472576 2.8616 -0.831379 -17.4006
