t x y vx vy ax ay theta_deg
2.91 -0.29456 -0.955633 -0.287057 0.0884811 2.82959 -0.777761 -17.1312
2.92 -0.297289 -0.954788 -0.258661 0.0805385 2.84911 -0.810249 -17.2948
2.93 -0.299733 -0.954023 -0.230082 0.0722866 2.86642 -0.8396 -17.4416
2.94 -0.30189 -0.953343 -0.20134 0.0637573 2.88158 -0.865708 -17.5712
2.95 -0.303759 -0.952749 -0.172457 0.0549835 2.89461 -0.88848 -17.6835
2.96 -0.305339 -0.952244 -0.143455 0.0459991 2.90555 -0.907836 -17.7786
2.97 -0.306628 -0.951829 -0.114353 0.0368384 2.91443 -0.923706 -17.8561
2.98 -0.307626 -0.951507 -0.0851731 0.0275368 2.92127 -0.936034 -17.9162
2.99 -0.308331 -0.951279 -0.0559347 0.0181297 2.92609 -0.944777 -17.9587
3 -0.308744 -0.951145 -0.0266581 0.00865329 2.9289 -0.949904 -17.9836
3.01 -0.308864 -0.951106 0.00263669 -0.000856245 2.92972 -0.951396 -17.9908
3.02 -0.308691 -0.951162 0.0319297 -0.0103625 2.92854 -0.949249 -17.9804
3.03 -0.308226 -0.951313 0.0612009 -0.0198291 2.92537 -0.94347 -17.9523
3.04 -0.307468 -0.951559 0.0904303 -0.0292199 2.92018 -0.934079 -17.9067
3.05 -0.306417 -0.951897 0.119598 -0.0384988 2.91298 -0.921109 -17.8435
3.06 -0.305076 -0.952328 0.148683 -0.0476303 2.90373 -0.904607 -17.7627
3.07 -0.303444 -0.952849 0.177666 -0.0565793 2.89242 -0.884631 -17.6646
3.08 -0.301523 -0.953459 0.206524 -0.0653115 2.87901 -0.861252 -17.5491
3.09 -0.299314 -0.954155 0.235239 -0.0737933 2.86347 -0.834553 -17.4164
3.1 -0.296819 -0.954934 0.263787 -0.0819919 2.84576 -0.804629 -17.2666
3.11 -0.294039 -0.955793 0.292146 -0.0898755 2.82584 -0.771588 -17.0999
3.12 -0.290977 -0.95673 0.320296 -0.0974136 2.80366 -0.735549 -16.9164
3.13 -0.287634 -0.95774 0.348212 -0.104577 2.77919 -0.696641 -16.7164
3.14 -0.284013 -0.95882 0.375872 -0.111337 2.75237 -0.655006 -16.4999
3.15 -0.280117 -0.959966 0.403251 -0.117668 2.72314 -0.610795 -16.2672
3.16 -0.275949 -0.961172 0.430326 -0.123545 2.69147 -0.564171 -16.0186
3.17 -0.271512 -0.962435 0.457072 -0.128944 2.6573 -0.515305 -15.7543
