t x y vx vy ax ay theta_deg
0.23 0.081961 -0.493237 -0.584119 -0.0970629 -1.70846 0.426953 9.43462
0.24 0.0760363 -0.494185 -0.600628 -0.0924139 -1.59254 0.502248 8.74706
0.25 0.0699524 -0.495082 -0.615954 -0.0870308 -1.47172 0.573688 8.04234
0.26 0.0637213 -0.495923 -0.630047 -0.080955 -1.34625 0.640681 7.32184
0.27 0.0573557 -0.496699 -0.642864 -0.0742339 -1.21644 0.702669 6.58698
0.28 0.0508685 -0.497406 -0.654362 -0.06692 -1.08262 0.759134 5.8392
0.29 0.044273 -0.498036 -0.664504 -0.0590712 -0.945174 0.809599 5.07996
0.3 0.037583 -0.498586 -0.673255 -0.0507495 -0.804515 0.853639 4.31076
0.31 0.0308126 -0.49905 -0.680585 -0.0420211 -0.661084 0.890878 3.5331
0.32 0.0239761 -0.499425 -0.686469 -0.0329556 -0.515349 0.921 2.74851
0.33 0.0170881 -0.499708 -0.690886 -0.0236257 -0.367803 0.943745 1.95853
0.34 0.0101633 -0.499897 -0.693821 -0.014106 -0.218955 0.95892 1.16471
0.35 0.00321667 -0.49999 -0.695263 -0.00447295 -0.06933 0.966395 0.368606
0.36 -0.00373693 -0.499986 -0.695207 0.00519602 0.080542 0.966104 -0.428224
0.37 -0.0106825 -0.499886 -0.693653 0.0148232 0.230127 0.95805 -1.22421
0.38 -0.017605 -0.49969 -0.690607 0.0243314 0.378895 0.942303 -2.0178
0.39 -0.0244897 -0.4994 -0.686079 0.0336441 0.526323 0.918998 -2.80743
0.4 -0.0313217 -0.499018 -0.680087 0.0426868 0.671903 0.888334 -3.59156
0.41 -0.0380866 -0.498547 -0.672649 0.0513871 0.815143 0.850574 -4.36863
0.42 -0.04477 -0.497992 -0.663793 0.0596757 0.955576 0.80604 -5.13714
0.43 -0.0513578 -0.497355 -0.653549 0.0674866 1.09276 0.75511 -5.89557
0.44 -0.0578364 -0.496644 -0.64195 0.074758 1.22629 0.698215 -6.64244
0.45 -0.0641924 -0.495862 -0.629036 0.0814326 1.35579 0.635834 -7.37627
0.46 -0.0704129 -0.495017 -0.614849 0.0874581 1.48092 0.568489 -8.09564
0.47 -0.0764853 -0.494115 -0.599433 0.0927877 1.60139 0.49674 -8.79912
0.48 -0.0823976 -0.493164 -0.582837 0.0973802 1.71693 0.421181 -9.48534
0.49 -0.0881383 -0.49217 -0.565112 0.101201 1.82733 0.342432 -10.153
0.5 -0.0936963 -0.491143 -0.546308 0.10422 1.93242 0.261134 -10.8007
0.51 -0.0990611 -0.490089 -0.526481 0.106417 2.03206 0.177946 -11.4272
0.52 -0.104223 -0.489017 -0.505686 0.107775 2.12615 0.0935347 -12.0313
0.53 -0.109172 -0.487936 -0.483977 0.108286 2.21465 0.00857144 -12.6118
0.54 -0.113899 -0.486854 -0.461411 0.107947 2.29753 -0.0762735 -13.1675
0.55 -0.118397 -0.48578 -0.438045 0.106763 2.3748 -0.160337 -13.6974
0.56 -0.122658 -0.484722 -0.413934 0.104745 2.44652 -0.242967 -14.2005
0.57 -0.126674 -0.483688 -0.389133 0.101911 2.51273 -0.323529 -14.6757
0.58 -0.130438 -0.482686 -0.363697 0.0982835 2.57355 -0.401409 -15.1221
0.59 -0.133946 -0.481725 -0.33768 0.0938933 2.62908 -0.47602 -15.5388
0.6 -0.13719 -0.480811 -0.311133 0.0887758 2.67944 -0.546803 -15.9251
0.61 -0.140167 -0.479951 -0.284108 0.0829718 2.72477 -0.613232 -16.2801
0.62 -0.142871 -0.479153 -0.256654 0.0765273 2.76521 -0.674817 -16.6032
0.63 -0.145299 -0.478423 -0.228819 0.0694931 2.8009 -0.731109 -16.8937
0.64 -0.147446 -0.477765 -0.200651 0.0619242 2.83197 -0.781698 -17.1511
0.65 -0.149311 -0.477186 -0.172195 0.0538794 2.85856 -0.826219 -17.3748
0.66 -0.150889 -0.476689 -0.143494 0.0454211 2.88079 -0.864352 -17.5645
0.67 -0.15218 -0.476279 -0.114593 0.0366145 2.89877 -0.895826 -17.7196
0.68 -0.153181 -0.475958 -0.0855326 0.0275275 2.91259 -0.920415 -17.8401
0.69 -0.15389 -0.475729 -0.0563547 0.0182298 2.92232 -0.937947 -17.9255
0.7 -0.154307 -0.475594 -0.0270996 0.00879254 2.92802 -0.948296 -17.9758
0.71 -0.154432 -0.475553 0.00219238 -0.000711958 2.92972 -0.95139 -17.9908
0.72 -0.154264 -0.475608 0.0314814 -0.010211 2.92742 -0.947208 -17.9705
0.73 -0.153802 -0.475757 0.0607275 -0.0196319 2.92112 -0.935777 -17.915
0.74 -0.153049 -0.476 0.0898904 -0.0289027 2.91078 -0.91718 -17.8243
0.75 -0.152005 -0.476334 0.11893 -0.0379521 2.89635 -0.891548 -17.6986
0.76 -0.150671 -0.476758 0.147804 -0.0467108 2.87774 -0.859063 -17.5383
0.77 -0.14905 -0.477267 0.17647 -0.0551113 2.85486 -0.819955 -17.3435
0.78 -0.147143 -0.477859 0.204886 -0.0630887 2.82761 -0.774504 -17.1147
0.79 -0.144953 -0.478528 0.233007 -0.0705813 2.79586 -0.723037 -16.8523
0.8 -0.142484 -0.479269 0.260788 -0.0775307 2.75947 -0.665926 -16.5569
0.81 -0.139738 -0.480076 0.288181 -0.0838824 2.71831 -0.603586 -16.229
0.82 -0.136721 -0.480944 0.315138 -0.0895865 2.67223 -0.536474 -15.8692
0.83 -0.133437 -0.481866 0.341609 -0.0945976 2.6211 -0.465084 -15.4784
0.84 -0.129891 -0.482834 0.367542 -0.0988757 2.56479 -0.389947 -15.0571
0.85 -0.126088 -0.483841 0.392887 -0.102386 2.50317 -0.311628 -14.6064
0.86 -0.122036 -0.484879 0.417588 -0.1051 2.43613 -0.230716 -14.1269
0.87 -0.117739 -0.48594 0.441591 -0.106994 2.36359 -0.147831 -13.6198
0.88 -0.113206 -0.487016 0.464841 -0.108052 2.28548 -0.0636089 -13.0859
0.89 -0.108445 -0.488098 0.487282 -0.108264 2.20176 0.0212962 -12.5264
0.9 -0.103463 -0.489178 0.508858 -0.107626 2.11243 0.10622 -11.9423
0.91 -0.0982708 -0.490248 0.529512 -0.106141 2.0175 0.190491 -11.3348
0.92 -0.0928765 -0.491298 0.549189 -0.10382 1.91704 0.273438 -10.705
0.93 -0.0872905 -0.492321 0.567834 -0.100679 1.81115 0.354395 -10.0543
0.94 -0.0815234 -0.493309 0.585394 -0.0967412 1.69996 0.432708 -9.38379
0.95 -0.0755864 -0.494254 0.601817 -0.092036 1.58367 0.507735 -8.6949
0.96 -0.069491 -0.495147 0.617051 -0.0865995 1.46249 0.578862 -7.98895
0.97 -0.0632495 -0.495983 0.631051 -0.0804738 1.33668 0.645499 -7.26733
0.98 -0.0568743 -0.496755 0.643771 -0.0737064 1.20656 0.707092 -6.53145
0.99 -0.0503785 -0.497456 0.655169 -0.0663505 1.07245 0.763123 -5.78276
1 -0.0437754 -0.49808 0.665208 -0.058464 0.934754 0.813122 -5.02273
1.01 -0.037079 -0.498623 0.673853 -0.0501095 0.793872 0.856665 -4.25284
1.02 -0.0303031 -0.499081 0.681076 -0.0413535 0.650252 0.893382 -3.47461
1.03 -0.0234623 -0.499449 0.686851 -0.0322657 0.504364 0.92296 -2.68957
1.04 -0.016571 -0.499725 0.691157 -0.0229189 0.356703 0.945145 -1.89924
1.05 -0.00964407 -0.499907 0.693981 -0.0133881 0.207779 0.959748 -1.1052
1.06 -0.00269637 -0.499993 0.69531 -0.00374968 0.0581167 0.966642 -0.308983
1.07 0.00425714 -0.499982 0.695142 0.00591886 -0.0917524 0.965769 0.487839
1.08 0.0112015 -0.499875 0.693477 0.0155398 -0.241295 0.957137 1.2837
1.09 0.0181217 -0.499671 0.690319 0.025036 -0.38998 0.940819 2.07705
1.1 0.0250029 -0.499374 0.685682 0.0343311 -0.537288 0.916955 2.86632
1.11 0.0318305 -0.498986 0.67958 0.0433506 -0.682709 0.885751 3.64997
1.12 0.0385897 -0.498509 0.672035 0.0520225 -0.825754 0.847472 4.42646
1.13 0.0452664 -0.497947 0.663074 0.0602775 -0.96596 0.802446 5.19426
1.14 0.0518466 -0.497305 0.652727 0.0680502 -1.10289 0.751054 5.95188
1.15 0.0583165 -0.496588 0.641029 0.0752788 -1.23613 0.693731 6.69782
1.16 0.0646628 -0.495801 0.628018 0.0819066 -1.36531 0.63096 7.43062
1.17 0.0708726 -0.494952 0.613737 0.0878816 -1.4901 0.563265 8.14885
1.18 0.0769334 -0.494046 0.598232 0.0931574 -1.61021 0.49121 8.85108
1.19 0.0828333 -0.493091 0.581549 0.0976933 -1.72537 0.41539 9.53596
1.2 0.0885607 -0.492095 0.563741 0.101455 -1.83538 0.336428 10.2021
1.21 0.0941045 -0.491064 0.544859 0.104413 -1.94007 0.254966 10.8483
1.22 0.0994545 -0.490009 0.524958 0.106548 -2.03929 0.171663 11.4732
1.23 0.1046 -0.488936 0.504092 0.107843 -2.13297 0.0871875 12.0755
1.24 0.109533 -0.487855 0.482317 0.10829 -2.22105 0.00220991 12.6542
1.25 0.114244 -0.486773 0.45969 0.107888 -2.30351 -0.0825994 13.2081
1.26 0.118724 -0.4857 0.436266 0.106641 -2.38036 -0.166578 13.736
1.27 0.122967 -0.484643 0.412101 0.104561 -2.45166 -0.249075 14.237
1.28 0.126964 -0.483612 0.387251 0.101666 -2.51747 -0.329457 14.7101
1.29 0.13071 -0.482613 0.36177 0.0979809 -2.57789 -0.407113 15.1543
1.3 0.134198 -0.481654 0.335711 0.0935351 -2.63303 -0.481456 15.5688
1.31 0.137422 -0.480744 0.309126 0.0883647 -2.68301 -0.551931 15.9527
1.32 0.140379 -0.479889 0.282067 0.0825111 -2.72797 -0.618014 16.3054
1.33 0.143062 -0.479096 0.254583 0.0760207 -2.76805 -0.679218 16.6261
1.34 0.145469 -0.478371 0.226722 0.0689445 -2.80338 -0.735097 16.9141
1.35 0.147596 -0.477719 0.198531 0.0613379 -2.83412 -0.785244 17.169
1.36 0.149439 -0.477146 0.170055 0.05326 -2.86038 -0.829297 17.3902
1.37 0.150996 -0.476655 0.141338 0.0447733 -2.88229 -0.866941 17.5773
1.38 0.152265 -0.476251 0.112423 0.0359434 -2.89995 -0.897906 17.7299
1.39 0.153244 -0.475937 0.0833528 0.0268382 -2.91346 -0.921973 17.8477
1.4 0.153931 -0.475715 0.0541676 0.0175275 -2.92289 -0.938971 17.9305
1.41 0.154327 -0.475587 0.0249084 0.00808272 -2.92829 -0.948779 17.9781
1.42 0.154429 -0.475554 -0.00438475 -0.00142389 -2.92968 -0.951329 17.9905
1.43 0.154239 -0.475616 -0.033672 -0.0109196 -2.92709 -0.946603 17.9676
1.44 0.153756 -0.475772 -0.0629132 -0.0203318 -2.92049 -0.934633 17.9094
1.45 0.152981 -0.476022 -0.0920683 -0.0295884 -2.90985 -0.915504 17.8161
1.46 0.151915 -0.476363 -0.121096 -0.0386184 -2.8951 -0.889352 17.6878
1.47 0.15056 -0.476793 -0.149956 -0.0473526 -2.87618 -0.856362 17.5249
1.48 0.148917 -0.477309 -0.178606 -0.0557237 -2.85298 -0.816769 17.3275
1.49 0.146989 -0.477906 -0.207001 -0.0636669 -2.82539 -0.770857 17.0962
1.5 0.144778 -0.478581 -0.235099 -0.0711208 -2.79329 -0.718954 16.8314
1.51 0.142288 -0.479327 -0.262852 -0.0780273 -2.75655 -0.661437 16.5335
1.52 0.139522 -0.480139 -0.290214 -0.0843322 -2.71503 -0.598723 16.2032
1.53 0.136485 -0.481011 -0.317136 -0.089986 -2.66858 -0.531273 15.8411
1.54 0.133181 -0.481937 -0.343568 -0.0949436 -2.61707 -0.459584 15.4479
1.55 0.129615 -0.482908 -0.36946 -0.0991653 -2.56036 -0.38419 15.0244
1.56 0.125794 -0.483917 -0.394758 -0.102617 -2.49834 -0.305655 14.5715
1.57 0.121722 -0.484957 -0.419409 -0.10527 -2.4309 -0.224574 14.0899
1.58 0.117408 -0.48602 -0.443358 -0.107102 -2.35794 -0.141567 13.5808
1.59 0.112858 -0.487097 -0.466549 -0.108097 -2.27941 -0.0572707 13.045
1.6 0.10808 -0.488179 -0.488927 -0.108245 -2.19527 0.0276589 12.4835
1.61 0.103082 -0.489259 -0.510436 -0.107544 -2.10552 0.112557 11.8977
1.62 0.097874 -0.490327 -0.531019 -0.105996 -2.01017 0.196752 11.2884
1.63 0.092465 -0.491376 -0.550621 -0.103613 -1.9093 0.279573 10.657
1.64 0.0868651 -0.492397 -0.569187 -0.100412 -1.80301 0.360355 10.0048
1.65 0.0810849 -0.493381 -0.586663 -0.0964153 -1.69143 0.438444 9.33286
1.66 0.0751356 -0.494322 -0.602998 -0.091654 -1.57477 0.513201 8.64264
1.67 0.0690289 -0.495212 -0.618142 -0.0861644 -1.45323 0.584011 7.93547
1.68 0.0627769 -0.496043 -0.632048 -0.0799889 -1.32709 0.65029 7.21274
1.69 0.0563922 -0.49681 -0.64467 -0.0731756 -1.19665 0.711483 6.47585
1.7 0.0498879 -0.497505 -0.655968 -0.0657779 -1.06227 0.767079 5.72626
1.71 0.0432774 -0.498124 -0.665903 -0.0578542 -0.924317 0.816609 4.96544
1.72 0.0365745 -0.498661 -0.674443 -0.0494674 -0.783214 0.859653 4.19487
1.73 0.0297933 -0.499112 -0.681559 -0.040684 -0.639407 0.895846 3.41608
1.74 0.0229481 -0.499473 -0.687224 -0.0315743 -0.493369 0.924879 2.63059
1.75 0.0160537 -0.499742 -0.69142 -0.0222111 -0.345596 0.946502 1.83993
1.76 0.00912469 -0.499917 -0.694132 -0.0126696 -0.196598 0.960531 1.04567
1.77 0.00217604 -0.499995 -0.69535 -0.00302624 -0.0469022 0.966846 0.249356
1.78 -0.00477731 -0.499977 -0.695069 0.00664143 0.102961 0.965391 -0.547448
1.79 -0.0117204 -0.499863 -0.693292 0.0162557 0.252457 0.95618 -1.34318
1.8 -0.0186382 -0.499652 -0.690023 0.0257394 0.401058 0.939292 -2.13627
1.81 -0.0255159 -0.499349 -0.685275 0.0350165 0.548241 0.914871 -2.92518
1.82 -0.0323388 -0.498953 -0.679065 0.0440124 0.693501 0.883127 -3.70834
1.83 -0.0390924 -0.498469 -0.671413 0.0526555 0.83635 0.844332 -4.48423
1.84 -0.0457624 -0.497901 -0.662347 0.0608767 0.976325 0.798815 -5.25133
1.85 -0.0523347 -0.497254 -0.651898 0.0686107 1.11299 0.746964 -6.00812
1.86 -0.0587958 -0.496531 -0.6401 0.0757963 1.24594 0.689216 -6.75313
1.87 -0.0651324 -0.49574 -0.626993 0.0823769 1.37481 0.626057 -7.48489
1.88 -0.0713315 -0.494886 -0.612619 0.0883012 1.49926 0.558017 -8.20197
1.89 -0.0773807 -0.493976 -0.597023 0.0935229 1.619 0.485659 -8.90295
1.9 -0.083268 -0.493018 -0.580255 0.0980019 1.73379 0.409582 -9.58648
1.91 -0.088982 -0.492018 -0.562365 0.101704 1.8434 0.33041 -10.2512
1.92 -0.0945117 -0.490986 -0.543405 0.104602 1.94768 0.248788 -10.8958
1.93 -0.0998467 -0.489929 -0.523429 0.106674 2.0465 0.165374 -11.519
1.94 -0.104977 -0.488856 -0.502493 0.107906 2.13976 0.0808374 -12.1197
1.95 -0.109894 -0.487774 -0.480653 0.108289 2.22741 -0.00415066 -12.6965
1.96 -0.114587 -0.486693 -0.457964 0.107823 2.30945 -0.0889206 -13.2485
1.97 -0.11905 -0.48562 -0.434483 0.106514 2.38589 -0.172811 -13.7745
1.98 -0.123275 -0.484565 -0.410265 0.104372 2.45677 -0.255171 -14.2734
1.99 -0.127253 -0.483536 -0.385365 0.101418 2.52218 -0.33537 -14.7443
2 -0.13098 -0.482539 -0.359839 0.0976742 2.5822 -0.412798 -15.1864
2.01 -0.134448 -0.481585 -0.333739 0.0931728 2.63694 -0.486871 -15.5986
2.02 -0.137653 -0.480678 -0.307117 0.0879498 2.68655 -0.557034 -15.9802
2.03 -0.140589 -0.479828 -0.280025 0.0820469 2.73113 -0.622768 -16.3305
2.04 -0.143252 -0.47904 -0.252511 0.0755108 2.77085 -0.683589 -16.6488
2.05 -0.145638 -0.47832 -0.224623 0.0683929 2.80584 -0.739052 -16.9343
2.06 -0.147743 -0.477673 -0.196409 0.0607489 2.83623 -0.788755 -17.1867
2.07 -0.149565 -0.477106 -0.167914 0.0526382 2.86217 -0.83234 -17.4054
2.08 -0.151101 -0.476622 -0.13918 0.0441236 2.88375 -0.869492 -17.5899
2.09 -0.152348 -0.476225 -0.110253 0.0352707 2.9011 -0.899949 -17.7399
2.1 -0.153305 -0.475918 -0.0811722 0.0261477 2.91431 -0.923492 -17.8551
2.11 -0.153971 -0.475703 -0.0519802 0.0168245 2.92343 -0.939955 -17.9353
2.12 -0.154345 -0.475581 -0.022717 0.00737256 2.92853 -0.949222 -17.9803
2.13 -0.154425 -0.475555 0.00657708 -0.00213575 2.92963 -0.951227 -17.99
2.14 -0.154213 -0.475624 0.0358622 -0.0116277 2.92674 -0.945957 -17.9644
2.15 -0.153708 -0.475788 0.0650984 -0.0210308 2.91983 -0.933448 -17.9036
2.16 -0.152911 -0.476044 0.0942454 -0.0302728 2.90889 -0.913788 -17.8077
2.17 -0.151824 -0.476392 0.123262 -0.0392831 2.89383 -0.887117 -17.6768
2.18 -0.150447 -0.476829 0.152108 -0.0479924 2.87459 -0.853625 -17.5113
2.19 -0.148782 -0.477351 0.18074 -0.0563337 2.85107 -0.813548 -17.3114
2.2 -0.146833 -0.477954 0.209115 -0.0642424 2.82315 -0.767176 -17.0775
2.21 -0.144601 -0.478634 0.237188 -0.0716573 2.79071 -0.714839 -16.8102
2.22 -0.14209 -0.479385 0.264913 -0.0785206 2.75361 -0.656918 -16.5099
2.23 -0.139304 -0.480202 0.292244 -0.0847785 2.71173 -0.593834 -16.1772
2.24 -0.136247 -0.481079 0.319131 -0.0903816 2.6649 -0.526049 -15.8127
2.25 -0.132923 -0.482008 0.345525 -0.0952854 2.61301 -0.454064 -15.4172
2.26 -0.129338 -0.482982 0.371374 -0.0994506 2.55591 -0.378414 -14.9915
2.27 -0.125498 -0.483994 0.396626 -0.102843 2.49348 -0.299668 -14.5364
2.28 -0.121408 -0.485036 0.421226 -0.105436 2.42563 -0.218422 -14.0528
2.29 -0.117075 -0.4861 0.44512 -0.107206 2.35226 -0.135295 -13.5416
2.3 -0.112508 -0.487178 0.468252 -0.108137 2.27331 -0.050929 -13.0038
2.31 -0.107713 -0.48826 0.490567 -0.108222 2.18875 0.0340214 -12.4405
2.32 -0.1027 -0.489339 0.512009 -0.107457 2.09857 0.11889 -11.8529
2.33 -0.0974761 -0.490406 0.53252 -0.105847 2.00281 0.203005 -11.2419
2.34 -0.0920524 -0.491453 0.552047 -0.103402 1.90153 0.285697 -10.6089
2.35 -0.0864386 -0.492472 0.570533 -0.10014 1.79484 0.3663 -9.95515
2.36 -0.0806454 -0.493453 0.587926 -0.0960851 1.68288 0.444161 -9.28183
2.37 -0.0746839 -0.494391 0.604174 -0.091268 1.56584 0.518644 -8.59029
2.38 -0.0685659 -0.495276 0.619226 -0.0857255 1.44395 0.589135 -7.88191
2.39 -0.0623035 -0.496103 0.633037 -0.0795005 1.31747 0.655052 -7.15806
2.4 -0.0559094 -0.496864 0.645562 -0.0726415 1.18673 0.715844 -6.42018
2.41 -0.0493967 -0.497554 0.656759 -0.0652024 1.05206 0.771001 -5.6697
2.42 -0.0427788 -0.498167 0.666591 -0.0572419 0.913861 0.82006 -4.90809
2.43 -0.0360696 -0.498697 0.675025 -0.048823 0.77254 0.862603 -4.13686
2.44 -0.0292831 -0.499142 0.682033 -0.0400127 0.62855 0.89827 -3.35751
2.45 -0.0224337 -0.499496 0.687589 -0.0308815 0.482365 0.926756 -2.57158
2.46 -0.0155362 -0.499759 0.691675 -0.0215024 0.334482 0.947817 -1.7806
2.47 -0.0086052 -0.499926 0.694275 -0.0119505 0.185414 0.961272 -0.986132
2.48 -0.00165568 -0.499997 0.695381 -0.00230266 0.0356867 0.967006 -0.189727
2.49 0.00529742 -0.499972 0.694988 0.0073637 -0.114167 0.96497 0.60705
2.5 0.0122391 -0.49985 0.693099 0.0169709 -0.263615 0.955181 1.40264
2.51 0.0191544 -0.499633 0.689719 0.0264417 -0.412127 0.937723 2.19547
2.52 0.0260285 -0.499322 0.684861 0.0357003 -0.559184 0.912746 2.984
2.53 0.0328468 -0.49892 0.678542 0.0446723 -0.70428 0.880465 3.76668
2.54 0.0395946 -0.49843 0.670784 0.0532861 -0.84693 0.841154 4.54196
2.55 0.0462577 -0.497856 0.661613 0.0614731 -0.986672 0.795149 5.30834
2.56 0.0528222 -0.497202 0.651061 0.0691681 -1.12307 0.742841 6.0643
2.57 0.0592745 -0.496474 0.639164 0.0763103 -1.25573 0.684671 6.80837
2.58 0.0656012 -0.495678 0.62596 0.0828436 -1.38428 0.621128 7.53908
2.59 0.0717895 -0.494819 0.611493 0.0887168 -1.50839 0.552744 8.255
2.6 0.077827 -0.493906 0.595808 0.0938842 -1.62777 0.480087 8.95472
2.61 0.0837017 -0.492944 0.578955 0.0983063 -1.74217 0.403757 9.63689
2.62 0.0894023 -0.491942 0.560982 0.101949 -1.85139 0.324379 10.3001
2.63 0.0949178 -0.490908 0.541944 0.104786 -1.95527 0.2426 10.9432
2.64 0.100238 -0.489849 0.521895 0.106795 -2.05367 0.159079 11.5648
2.65 0.105353 -0.488775 0.50089 0.107964 -2.14651 0.0744849 12.1637
2.66 0.110253 -0.487693 0.478984 0.108284 -2.23375 -0.01051 12.7387
2.67 0.114929 -0.486612 0.456233 0.107755 -2.31536 -0.0952369 13.2888
2.68 0.119375 -0.485541 0.432695 0.106382 -2.39138 -0.179035 13.8127
2.69 0.123581 -0.484487 0.408424 0.104179 -2.46186 -0.261255 14.3096
2.7 0.127541 -0.48346 0.383476 0.101164 -2.52685 -0.341268 14.7784
2.71 0.131248 -0.482466 0.357905 0.0973631 -2.58648 -0.418464 15.2183
2.72 0.134697 -0.481515 0.331764 0.0928064 -2.64083 -0.492263 15.6282
2.73 0.137882 -0.480613 0.305106 0.087531 -2.69005 -0.562113 16.0075
2.74 0.140798 -0.479767 0.27798 0.0815791 -2.73427 -0.627496 16.3554
2.75 0.14344 -0.478983 0.250436 0.0749976 -2.77363 -0.68793 16.6713
2.76 0.145805 -0.478269 0.222523 0.0678384 -2.80827 -0.742976 16.9544
2.77 0.147889 -0.477628 0.194286 0.0601574 -2.83833 -0.792233 17.2043
2.78 0.14969 -0.477067 0.165771 0.0520142 -2.86393 -0.835346 17.4204
2.79 0.151204 -0.476589 0.137022 0.043472 -2.8852 -0.872006 17.6023
2.8 0.15243 -0.476199 0.108081 0.0345965 -2.90223 -0.901952 17.7497
2.81 0.153365 -0.475898 0.0789911 0.025456 -2.91513 -0.924971 17.8623
2.82 0.154009 -0.47569 0.0497923 0.0161207 -2.92395 -0.940899 17.9399
2.83 0.154361 -0.475576 0.0205255 0.00666208 -2.92875 -0.949624 17.9822
2.84 0.15442 -0.475557 -0.00876936 -0.00284753 -2.92955 -0.951085 17.9893
2.85 0.154186 -0.475633 -0.0380522 -0.0123354 -2.92636 -0.94527 17.9611
2.86 0.153659 -0.475804 -0.0672832 -0.0217288 -2.91916 -0.932223 17.8976
2.87 0.15284 -0.476067 -0.0964219 -0.030956 -2.9079 -0.912033 17.7991
2.88 0.151731 -0.476422 -0.125428 -0.0399461 -2.89254 -0.884844 17.6656
2.89 0.150332 -0.476865 -0.154259 -0.0486302 -2.87298 -0.85085 17.4975
2.9 0.148646 -0.477393 -0.182873 -0.0569413 -2.84913 -0.810292 17.2951
2.91 0.146676 -0.478002 -0.211227 -0.0648151 -2.82088 -0.763461 17.0587
2.92 0.144423 -0.478688 -0.239275 -0.0721907 -2.78809 -0.710693 16.7889
2.93 0.141891 -0.479444 -0.266973 -0.0790105 -2.75065 -0.652371 16.4861
2.94 0.139085 -0.480266 -0.294272 -0.085221 -2.70839 -0.588918 16.151
2.95 0.136007 -0.481147 -0.321124 -0.0907733 -2.6612 -0.520801 15.7842
2.96 0.132664 -0.482079 -0.347479 -0.0956231 -2.60892 -0.448523 15.3864
2.97 0.12906 -0.483057 -0.373285 -0.0997317 -2.55142 -0.372621 14.9585
2.98 0.1252 -0.484071 -0.39849 -0.103065 -2.4886 -0.293667 14.5012
2.99 0.121092 -0.485115 -0.423039 -0.105597 -2.42033 -0.212258 14.0155
3 0.116742 -0.48618 -0.446878 -0.107304 -2.34654 -0.129017 13.5022
3.01 0.112157 -0.487258 -0.469951 -0.108173 -2.26718 -0.044584 12.9625
3.02 0.107345 -0.488341 -0.492203 -0.108194 -2.1822 0.0403834 12.3974
3.03 0.102316 -0.48942 -0.513577 -0.107366 -2.0916 0.125219 11.8079
3.04 0.097077 -0.490486 -0.534016 -0.105693 -1.99542 0.209251 11.1953
3.05 0.0916388 -0.491531 -0.553467 -0.103186 -1.89373 0.291809 10.5607
3.06 0.0860112 -0.492547 -0.571873 -0.0998636 -1.78664 0.37223 9.90542
3.07 0.080205 -0.493525 -0.589182 -0.0957505 -1.67429 0.449859 9.23069
3.08 0.0742314 -0.494459 -0.605342 -0.0908778 -1.55688 0.524064 8.53785
3.09 0.0681021 -0.49534 -0.620303 -0.0852827 -1.43464 0.594233 7.82826
3.1 0.0618294 -0.496162 -0.634019 -0.0790086 -1.30783 0.659785 7.10332
3.11 0.055426 -0.496918 -0.646446 -0.0721042 -1.17678 0.720172 6.36444
3.12 0.048905 -0.497603 -0.657542 -0.064624 -1.04184 0.774889 5.61307
3.13 0.0422797 -0.498209 -0.667271 -0.0566269 -0.903388 0.823474 4.85069
3.14 0.0355642 -0.498734 -0.6756 -0.0481764 -0.761852 0.865514 4.0788
3.15 0.0287725 -0.499171 -0.682499 -0.0393396 -0.617681 0.900654 3.29891
