t x y vx vy ax ay theta_deg
0.51 -0.0885729 -0.593426 -0.6643 0.0991512 1.54855 0.529073 -8.48911
0.52 -0.0951367 -0.592409 -0.648272 0.104108 1.65624 0.461718 -9.12339
0.53 -0.101535 -0.591346 -0.631189 0.108376 1.75974 0.391428 -9.74275
0.54 -0.107757 -0.590244 -0.613092 0.111928 1.8589 0.318682 -10.3462
0.55 -0.113793 -0.58911 -0.594026 0.114743 1.95359 0.243973 -10.9327
0.56 -0.119634 -0.587952 -0.574035 0.116803 2.04372 0.167803 -11.5013
0.57 -0.125271 -0.586777 -0.553167 0.118096 2.12922 0.0906815 -12.0512
0.58 -0.130695 -0.585593 -0.531466 0.118615 2.21006 0.0131187 -12.5813
0.59 -0.135898 -0.584407 -0.508981 0.118358 2.28621 -0.0643752 -13.0909
0.6 -0.140872 -0.583228 -0.485758 0.117329 2.3577 -0.141295 -13.5791
0.61 -0.145611 -0.582063 -0.461843 0.115536 2.42453 -0.217142 -14.045
0.62 -0.150107 -0.58092 -0.437282 0.112992 2.48677 -0.291431 -14.4881
0.63 -0.154354 -0.579806 -0.412123 0.109714 2.54447 -0.363688 -14.9074
0.64 -0.158348 -0.578728 -0.386408 0.105726 2.59772 -0.433457 -15.3023
0.65 -0.162081 -0.577694 -0.360183 0.101055 2.6466 -0.500301 -15.6723
0.66 -0.16555 -0.576709 -0.33349 0.0957314 2.69122 -0.563803 -16.0166
0.67 -0.168749 -0.575781 -0.306372 0.0897912 2.73167 -0.623572 -16.3348
0.68 -0.171676 -0.574915 -0.27887 0.0832736 2.76806 -0.679241 -16.6262
0.69 -0.174326 -0.574117 -0.251024 0.0762212 2.8005 -0.730471 -16.8904
0.7 -0.176695 -0.573392 -0.222873 0.06868 2.8291 -0.776953 -17.1271
0.71 -0.178782 -0.572745 -0.194455 0.0606989 2.85395 -0.818405 -17.3357
0.72 -0.180584 -0.57218 -0.165806 0.0523295 2.87515 -0.854581 -17.516
0.73 -0.182098 -0.5717 -0.136964 0.0436256 2.89278 -0.885265 -17.6677
0.74 -0.183322 -0.571308 -0.107962 0.0346431 2.90692 -0.910273 -17.7905
0.75 -0.184256 -0.571008 -0.0788367 0.0254395 2.91762 -0.92946 -17.8842
0.76 -0.184899 -0.5708 -0.049621 0.0160737 2.92495 -0.94271 -17.9487
0.77 -0.185249 -0.570686 -0.0203489 0.00660538 2.92893 -0.949947 -17.9838
0.78 -0.185306 -0.570668 0.0089464 -0.00290505 2.92957 -0.951128 -17.9895
0.79 -0.18507 -0.570744 0.0382315 -0.012397 2.92689 -0.946245 -17.9658
0.8 -0.184541 -0.570916 0.0674732 -0.0218098 2.92088 -0.935328 -17.9128
0.81 -0.183721 -0.57118 0.0966378 -0.0310836 2.91149 -0.918441 -17.8304
0.82 -0.182609 -0.571537 0.125692 -0.0401591 2.89869 -0.895683 -17.7189
0.83 -0.181207 -0.571982 0.1546 -0.0489782 2.88243 -0.867189 -17.5785
0.84 -0.179517 -0.572515 0.183328 -0.0574843 2.86263 -0.833127 -17.4093
0.85 -0.177541 -0.573131 0.211841 -0.0656228 2.83921 -0.793701 -17.2116
0.86 -0.175281 -0.573826 0.2401 -0.0733412 2.81208 -0.749145 -16.9859
0.87 -0.17274 -0.574596 0.26807 -0.0805895 2.78115 -0.699728 -16.7323
0.88 -0.169921 -0.575436 0.29571 -0.0873206 2.74631 -0.645748 -16.4514
0.89 -0.166827 -0.576341 0.322982 -0.0934903 2.70745 -0.587533 -16.1436
0.9 -0.163463 -0.577304 0.349846 -0.0990583 2.66447 -0.525439 -15.8094
0.91 -0.159832 -0.57832 0.376258 -0.103987 2.61726 -0.459848 -15.4494
0.92 -0.155939 -0.579382 0.402176 -0.108245 2.56573 -0.391167 -15.0641
0.93 -0.15179 -0.580482 0.427558 -0.111802 2.50977 -0.319825 -14.6541
0.94 -0.14739 -0.581615 0.452357 -0.114634 2.4493 -0.246271 -14.2203
0.95 -0.142745 -0.582773 0.476528 -0.116722 2.38426 -0.170973 -13.7631
0.96 -0.137862 -0.583947 0.500026 -0.118049 2.31459 -0.0944125 -13.2835
0.97 -0.132747 -0.585131 0.522805 -0.118607 2.24026 -0.0170824 -12.7822
0.98 -0.127408 -0.586317 0.544816 -0.11839 2.16125 0.060514 -12.2599
0.99 -0.121853 -0.587496 0.566014 -0.117398 2.07755 0.137868 -11.7177
1 -0.116091 -0.588662 0.586352 -0.115635 1.98922 0.214469 -11.1562
1.01 -0.110129 -0.589806 0.605783 -0.113113 1.89629 0.289807 -10.5765
1.02 -0.103978 -0.590922 0.624263 -0.109845 1.79886 0.363376 -9.97958
1.03 -0.0976475 -0.592001 0.641746 -0.105853 1.69704 0.43468 -9.36631
1.04 -0.0911469 -0.593036 0.658189 -0.101161 1.59096 0.503233 -8.73772
1.05 -0.0844873 -0.594022 0.673551 -0.0957987 1.48079 0.568566 -8.09484
1.06 -0.0776796 -0.59495 0.687792 -0.0898015 1.36673 0.630229 -7.43874
1.07 -0.0707353 -0.595816 0.700874 -0.0832078 1.24901 0.687793 -6.77047
1.08 -0.0636661 -0.596613 0.712761 -0.0760606 1.12788 0.740858 -6.09113
1.09 -0.0564842 -0.597335 0.723421 -0.0684069 1.00362 0.789051 -5.40184
1.1 -0.0492019 -0.597979 0.732824 -0.060297 0.876537 0.832034 -4.70372
1.11 -0.041832 -0.59854 0.740943 -0.0517846 0.746948 0.869503 -3.9979
1.12 -0.0343874 -0.599014 0.747756 -0.0429262 0.615203 0.901191 -3.28555
1.13 -0.0268813 -0.599398 0.753241 -0.0337808 0.481666 0.926874 -2.56783
1.14 -0.019327 -0.599689 0.757384 -0.0244093 0.346716 0.946367 -1.84592
1.15 -0.0117381 -0.599885 0.760172 -0.0148745 0.210743 0.959532 -1.12098
1.16 -0.00412815 -0.599986 0.761597 -0.0052401 0.0741457 0.966275 -0.394212
1.17 0.00348925 -0.59999 0.761654 0.00442941 -0.0626715 0.966547 0.333201
1.18 0.0111004 -0.599897 0.760344 0.0140693 -0.199303 0.960346 1.06007
1.19 0.0186916 -0.599709 0.75767 0.0236149 -0.335344 0.947716 1.7852
1.2 0.0262493 -0.599426 0.753641 0.0330025 -0.470395 0.928749 2.50742
1.21 0.0337599 -0.599049 0.748267 0.0421692 -0.604065 0.903579 3.22554
1.22 0.0412102 -0.598583 0.741565 0.051054 -0.735974 0.872386 3.93838
1.23 0.0485869 -0.59803 0.733555 0.0595976 -0.865758 0.835393 4.64479
1.24 0.055877 -0.597392 0.724258 0.0677434 -0.993068 0.792862 5.3436
1.25 0.0630678 -0.596676 0.713703 0.0754374 -1.11758 0.745093 6.03368
1.26 0.0701469 -0.595885 0.701917 0.0826289 -1.23898 0.692423 6.71389
1.27 0.0771022 -0.595025 0.688934 0.0892707 -1.357 0.635221 7.38313
1.28 0.0839218 -0.594102 0.674789 0.0953195 -1.47137 0.573886 8.0403
1.29 0.0905942 -0.593121 0.65952 0.100736 -1.58187 0.508844 8.68432
1.3 0.0971085 -0.592089 0.643166 0.105486 -1.6883 0.440543 9.31415
1.31 0.103454 -0.591014 0.625768 0.109538 -1.79049 0.369451 9.92875
1.32 0.109621 -0.589901 0.60737 0.112867 -1.88829 0.296053 10.5271
1.33 0.115598 -0.588759 0.588017 0.115453 -1.9816 0.220844 11.1083
1.34 0.121378 -0.587595 0.567754 0.117279 -2.07032 0.14433 11.6713
1.35 0.12695 -0.586416 0.546626 0.118337 -2.1544 0.0670192 12.2152
1.36 0.132308 -0.58523 0.524681 0.118619 -2.23381 -0.0105764 12.7392
1.37 0.137442 -0.584046 0.501966 0.118126 -2.30854 -0.0879483 13.2423
1.38 0.142345 -0.582871 0.478526 0.116862 -2.3786 -0.164593 13.7238
1.39 0.14701 -0.581711 0.454409 0.114838 -2.44402 -0.240015 14.1828
1.4 0.151431 -0.580576 0.429661 0.112068 -2.50487 -0.313733 14.6187
1.41 0.155601 -0.579472 0.404327 0.108571 -2.5612 -0.385278 15.0306
1.42 0.159515 -0.578407 0.378452 0.104371 -2.61311 -0.454199 15.418
1.43 0.163168 -0.577387 0.352079 0.0994968 -2.66068 -0.520065 15.7802
1.44 0.166555 -0.576419 0.325252 0.0939811 -2.70401 -0.582468 16.1166
1.45 0.169672 -0.57551 0.298013 0.0878603 -2.74321 -0.641023 16.4266
1.46 0.172514 -0.574664 0.270401 0.0811747 -2.77838 -0.695371 16.7098
1.47 0.175079 -0.573888 0.242458 0.073968 -2.80964 -0.745183 16.9657
1.48 0.177363 -0.573186 0.214221 0.0662871 -2.83708 -0.790157 17.1938
1.49 0.179363 -0.572564 0.185729 0.0581819 -2.8608 -0.830023 17.3938
1.5 0.181076 -0.572024 0.157017 0.0497045 -2.8809 -0.864543 17.5654
1.51 0.182502 -0.571571 0.128123 0.0409095 -2.89746 -0.893511 17.7083
1.52 0.183638 -0.571207 0.0990797 0.0318534 -2.91055 -0.916756 17.8222
1.53 0.184484 -0.570934 0.0699231 0.0225939 -2.92022 -0.93414 17.907
1.54 0.185037 -0.570755 0.0406866 0.0131904 -2.92652 -0.945561 17.9625
1.55 0.185297 -0.570671 0.0114038 0.00370284 -2.92948 -0.950951 17.9886
1.56 0.185265 -0.570681 -0.0178919 -0.00580837 -2.92911 -0.950279 17.9854
1.57 0.184939 -0.570787 -0.0471672 -0.0152826 -2.92541 -0.943549 17.9527
1.58 0.184322 -0.570986 -0.0763889 -0.0246593 -2.91837 -0.930801 17.8907
1.59 0.183412 -0.571279 -0.105523 -0.0338788 -2.90795 -0.912108 17.7995
1.6 0.182211 -0.571663 -0.134536 -0.042882 -2.8941 -0.887583 17.6791
1.61 0.180722 -0.572136 -0.163394 -0.0516114 -2.87676 -0.857369 17.5299
1.62 0.178944 -0.572694 -0.19206 -0.060011 -2.85586 -0.821646 17.3519
1.63 0.176881 -0.573335 -0.220499 -0.0680267 -2.83132 -0.780627 17.1457
1.64 0.174535 -0.574054 -0.248674 -0.0756067 -2.80305 -0.734557 16.9114
1.65 0.171909 -0.574846 -0.276547 -0.0827019 -2.77093 -0.683714 16.6494
1.66 0.169005 -0.575706 -0.304079 -0.0892661 -2.73488 -0.628404 16.3602
1.67 0.165828 -0.576629 -0.331231 -0.0952562 -2.69477 -0.568965 16.0443
1.68 0.162382 -0.577609 -0.357961 -0.100633 -2.65051 -0.505762 15.7022
1.69 0.158671 -0.578639 -0.384227 -0.10536 -2.60199 -0.439183 15.3343
1.7 0.154699 -0.579714 -0.409986 -0.109407 -2.54911 -0.369643 14.9415
1.71 0.150473 -0.580825 -0.435194 -0.112745 -2.49178 -0.297577 14.5242
1.72 0.145997 -0.581966 -0.459807 -0.115351 -2.42993 -0.223441 14.0831
1.73 0.141279 -0.58313 -0.483778 -0.117208 -2.36348 -0.147705 13.619
1.74 0.136324 -0.584308 -0.507061 -0.118302 -2.29239 -0.0708566 13.1327
1.75 0.13114 -0.585493 -0.52961 -0.118623 -2.21663 0.00660843 12.6249
1.76 0.125734 -0.586678 -0.551378 -0.118169 -2.13618 0.084185 12.0964
1.77 0.120115 -0.587854 -0.572318 -0.116941 -2.05107 0.161363 11.5482
1.78 0.114291 -0.589014 -0.592384 -0.114945 -1.96133 0.237633 10.9811
1.79 0.108271 -0.59015 -0.611529 -0.112193 -1.86701 0.312484 10.396
1.8 0.102064 -0.591255 -0.629709 -0.108702 -1.76823 0.385413 9.79399
1.81 0.0956799 -0.592322 -0.646879 -0.104493 -1.66509 0.455928 9.17593
1.82 0.0891296 -0.593343 -0.662997 -0.0995927 -1.55774 0.523547 8.54287
1.83 0.0824236 -0.594312 -0.678021 -0.094033 -1.44636 0.587806 7.89584
1.84 0.075573 -0.595222 -0.691911 -0.0878493 -1.33116 0.648261 7.23591
1.85 0.0685893 -0.596067 -0.704632 -0.0810818 -1.21237 0.704492 6.56414
1.86 0.0614844 -0.596841 -0.716148 -0.0737748 -1.09026 0.756108 5.88165
1.87 0.0542704 -0.597541 -0.726427 -0.0659763 -0.965101 0.802744 5.18954
1.88 0.04696 -0.598159 -0.735441 -0.0577376 -0.837214 0.844074 4.48894
1.89 0.0395659 -0.598694 -0.743163 -0.0491135 -0.706929 0.879804 3.78101
1.9 0.0321012 -0.599141 -0.749572 -0.0401611 -0.574597 0.90968 3.0669
1.91 0.0245789 -0.599496 -0.754649 -0.0309401 -0.440588 0.93349 2.34777
1.92 0.0170127 -0.599759 -0.75838 -0.0215121 -0.305284 0.951064 1.62481
1.93 0.00941586 -0.599926 -0.760752 -0.01194 -0.169078 0.962276 0.899185
1.94 0.00180216 -0.599997 -0.76176 -0.00228804 -0.0323702 0.967045 0.172094
1.95 -0.00581477 -0.599972 -0.761399 0.00737928 0.104433 0.965339 -0.555278
1.96 -0.0134213 -0.59985 -0.759672 0.0169972 0.240927 0.957168 -1.28174
1.97 -0.0210037 -0.599632 -0.756583 0.0265013 0.376708 0.942591 -2.00611
1.98 -0.0285484 -0.59932 -0.752142 0.035828 0.511378 0.921713 -2.7272
1.99 -0.036042 -0.598916 -0.74636 0.044915 0.64455 0.894683 -3.44383
2 -0.0434712 -0.598423 -0.739257 0.0537018 0.775848 0.861694 -4.15484
2.01 -0.0508228 -0.597844 -0.730851 0.0621298 0.904913 0.822979 -4.85905
2.02 -0.058084 -0.597182 -0.721167 0.0701432 1.0314 0.778815 -5.55531
2.03 -0.065242 -0.596442 -0.710233 0.077689 1.15499 0.729512 -6.2425
2.04 -0.0722846 -0.59563 -0.698078 0.0847175 1.27539 0.675417 -6.91947
2.05 -0.0791996 -0.59475 -0.684736 0.0911826 1.39232 0.61691 -7.58514
2.06 -0.0859755 -0.593808 -0.670244 0.0970423 1.50553 0.554397 -8.23841
2.07 -0.0926008 -0.592811 -0.654639 0.102259 1.61481 0.488311 -8.87821
2.08 -0.0990647 -0.591765 -0.637961 0.106798 1.71996 0.419108 -9.50349
2.09 -0.105357 -0.590678 -0.620254 0.110632 1.82082 0.34726 -10.1132
2.1 -0.111466 -0.589555 -0.60156 0.113736 1.91727 0.273255 -10.7065
2.11 -0.117385 -0.588405 -0.581924 0.116092 2.00918 0.197594 -11.2822
2.12 -0.123102 -0.587236 -0.561391 0.117684 2.09649 0.120782 -11.8394
2.13 -0.12861 -0.586054 -0.540009 0.118505 2.17915 0.0433304 -12.3774
2.14 -0.133899 -0.584868 -0.517824 0.11855 2.25713 -0.0342507 -12.895
2.15 -0.138964 -0.583686 -0.494882 0.117821 2.33043 -0.111453 -13.3916
2.16 -0.143795 -0.582514 -0.471231 0.116324 2.39906 -0.187777 -13.8663
2.17 -0.148386 -0.581362 -0.446917 0.11407 2.46309 -0.26273 -14.3184
2.18 -0.152731 -0.580236 -0.421985 0.111076 2.52255 -0.335833 -14.747
2.19 -0.156824 -0.579143 -0.396481 0.107361 2.57752 -0.406623 -15.1515
2.2 -0.160659 -0.578091 -0.370449 0.102953 2.62809 -0.474656 -15.5313
2.21 -0.164231 -0.577086 -0.343933 0.0978789 2.67435 -0.539507 -15.8857
2.22 -0.167536 -0.576135 -0.316976 0.0921743 2.71641 -0.600774 -16.2141
2.23 -0.170569 -0.575244 -0.289619 0.0858766 2.75437 -0.658081 -16.5159
2.24 -0.173327 -0.574419 -0.261902 0.0790271 2.78834 -0.711078 -16.7908
2.25 -0.175806 -0.573666 -0.233865 0.0716705 2.81842 -0.759443 -17.0383
2.26 -0.178004 -0.572988 -0.205546 0.0638547 2.84471 -0.802884 -17.2579
2.27 -0.179916 -0.57239 -0.176983 0.0556301 2.86732 -0.841141 -17.4492
2.28 -0.181543 -0.571876 -0.148212 0.0470499 2.88633 -0.873986 -17.6121
2.29 -0.18288 -0.57145 -0.119268 0.0381691 2.90182 -0.901223 -17.7461
2.3 -0.183927 -0.571114 -0.0901866 0.0290446 2.91386 -0.922691 -17.8512
2.31 -0.184683 -0.57087 -0.061002 0.0197349 2.9225 -0.938264 -17.927
2.32 -0.185147 -0.570719 -0.0317478 0.0102993 2.92778 -0.947849 -17.9736
2.33 -0.185318 -0.570664 -0.00245761 0.000798089 2.92972 -0.951389 -17.9908
2.34 -0.185196 -0.570703 0.0268354 -0.00870824 2.92833 -0.948866 -17.9785
2.35 -0.184782 -0.570838 0.0560979 -0.0181591 2.92362 -0.940292 -17.9369
2.36 -0.184075 -0.571066 0.0852966 -0.0274941 2.91555 -0.925719 -17.866
2.37 -0.183076 -0.571387 0.114398 -0.0366537 2.90408 -0.905232 -17.7658
2.38 -0.181787 -0.571798 0.143367 -0.0455794 2.88918 -0.878952 -17.6366
2.39 -0.180209 -0.572298 0.172169 -0.054214 2.87076 -0.847035 -17.4786
2.4 -0.178344 -0.572882 0.20077 -0.0625019 2.84876 -0.809671 -17.2919
2.41 -0.176195 -0.573546 0.229132 -0.07039 2.82309 -0.767082 -17.0771
2.42 -0.173763 -0.574288 0.257219 -0.077827 2.79365 -0.719524 -16.8343
2.43 -0.171051 -0.575101 0.284993 -0.0847648 2.76034 -0.667282 -16.564
2.44 -0.168064 -0.575981 0.312413 -0.0911581 2.72306 -0.610675 -16.2666
2.45 -0.164804 -0.576922 0.33944 -0.0969649 2.6817 -0.550047 -15.9426
2.46 -0.161277 -0.577919 0.366033 -0.102147 2.63615 -0.48577 -15.5925
2.47 -0.157485 -0.578963 0.392149 -0.106669 2.58631 -0.418242 -15.217
2.48 -0.153435 -0.58005 0.417744 -0.110502 2.53208 -0.347883 -14.8166
2.49 -0.149132 -0.581171 0.442776 -0.113619 2.47338 -0.275136 -14.392
2.5 -0.144582 -0.58232 0.467197 -0.115999 2.41013 -0.200461 -13.9438
2.51 -0.139791 -0.583488 0.490963 -0.117624 2.34227 -0.124333 -13.4728
2.52 -0.134765 -0.584669 0.514027 -0.118482 2.26975 -0.0472432 -12.9798
2.53 -0.129513 -0.585855 0.536342 -0.118567 2.19256 0.0303097 -12.4656
2.54 -0.124041 -0.587038 0.557862 -0.117876 2.11069 0.107819 -11.9311
2.55 -0.118358 -0.58821 0.57854 -0.116412 2.02415 0.184774 -11.377
2.56 -0.112473 -0.589364 0.59833 -0.114184 1.93301 0.260664 -10.8043
2.57 -0.106395 -0.590491 0.617185 -0.111204 1.83732 0.334981 -10.2139
2.58 -0.100133 -0.591586 0.635061 -0.107491 1.73719 0.407225 -9.6069
2.59 -0.0936968 -0.592639 0.651915 -0.103068 1.63274 0.476906 -8.98415
2.6 -0.0870978 -0.593645 0.667702 -0.0979633 1.52415 0.543547 -8.34672
2.61 -0.0803464 -0.594596 0.682384 -0.0922091 1.41158 0.60669 -7.69564
2.62 -0.0734539 -0.595487 0.695922 -0.0858427 1.29526 0.665899 -7.03197
2.63 -0.0664319 -0.596311 0.708278 -0.0789056 1.17542 0.720761 -6.35682
2.64 -0.0592924 -0.597063 0.719419 -0.0714432 1.05235 0.770893 -5.67127
2.65 -0.0520477 -0.597738 0.729315 -0.0635047 0.926323 0.815942 -4.97644
2.66 -0.0447104 -0.598332 0.737937 -0.0551424 0.797667 0.855591 -4.27349
2.67 -0.0372933 -0.59884 0.745261 -0.0464118 0.666719 0.889559 -3.56354
2.68 -0.0298096 -0.599259 0.751265 -0.0373709 0.533835 0.917603 -2.84778
2.69 -0.0222725 -0.599586 0.755932 -0.0280801 0.399389 0.939525 -2.12735
2.7 -0.0146954 -0.59982 0.759249 -0.0186014 0.263768 0.955167 -1.40345
2.71 -0.00709202 -0.599958 0.761205 -0.00899809 0.127366 0.964418 -0.677254
2.72 0.000524119 -0.6 0.761795 0.000665452 -0.00941424 0.967211 0.0500497
2.73 0.00813932 -0.599945 0.761017 0.0103245 -0.146166 0.963527 0.777271
2.74 0.0157399 -0.599794 0.758873 0.0199145 -0.282485 0.953392 1.50322
2.75 0.0233122 -0.599547 0.75537 0.0293711 -0.417968 0.936878 2.22672
2.76 0.0308428 -0.599207 0.750518 0.0386312 -0.552221 0.914103 2.94657
2.77 0.0383181 -0.598775 0.744331 0.0476328 -0.68486 0.885231 3.6616
2.78 0.045725 -0.598255 0.736827 0.0563161 -0.815514 0.850467 4.37066
2.79 0.0530504 -0.59765 0.728028 0.0646234 -0.943827 0.810057 5.07256
2.8 0.0602813 -0.596964 0.717959 0.0724994 -1.06946 0.764289 5.76617
2.81 0.0674054 -0.596202 0.706649 0.0798923 -1.19211 0.713484 6.45036
2.82 0.0744103 -0.595368 0.694128 0.0867535 -1.31148 0.658001 7.124
2.83 0.081284 -0.594469 0.680431 0.0930381 -1.4273 0.598226 7.786
2.84 0.0880151 -0.593509 0.665595 0.0987051 -1.53933 0.534574 8.43526
2.85 0.0945923 -0.592497 0.649658 0.103718 -1.64737 0.467487 9.07074
2.86 0.101005 -0.591437 0.632661 0.108045 -1.75122 0.397425 9.69139
2.87 0.107242 -0.590338 0.614648 0.111658 -1.85075 0.324867 10.2962
2.88 0.113294 -0.589207 0.595661 0.114536 -1.94582 0.250303 10.8842
2.89 0.119152 -0.58805 0.575747 0.116659 -2.03633 0.174236 11.4543
2.9 0.124806 -0.586876 0.55495 0.118017 -2.12223 0.0971749 12.0058
2.91 0.130248 -0.585692 0.533318 0.118601 -2.20346 0.0196295 12.5376
2.92 0.13547 -0.584506 0.510896 0.11841 -2.28001 -0.0578896 13.049
2.93 0.140464 -0.583327 0.487733 0.117445 -2.35188 -0.134877 13.539
2.94 0.145223 -0.58216 0.463874 0.115716 -2.4191 -0.210833 14.0068
2.95 0.149739 -0.581015 0.439366 0.113234 -2.48172 -0.285271 14.4518
2.96 0.154008 -0.579898 0.414255 0.110017 -2.53981 -0.357716 14.8731
2.97 0.158022 -0.578817 0.388585 0.106087 -2.59342 -0.427711 15.2702
2.98 0.161778 -0.577778 0.362401 0.101472 -2.64267 -0.494816 15.6422
2.99 0.165269 -0.57679 0.335746 0.0962021 -2.68764 -0.558614 15.9887
3 0.168491 -0.575856 0.308662 0.0903123 -2.72843 -0.618711 16.3091
3.01 0.171441 -0.574985 0.281191 0.0838415 -2.76516 -0.674737 16.6028
3.02 0.174114 -0.574181 0.253372 0.0768322 -2.79793 -0.726352 16.8693
3.03 0.176507 -0.57345 0.225245 0.0693302 -2.82684 -0.773243 17.1083
3.04 0.178618 -0.572796 0.196848 0.0613841 -2.852 -0.815128 17.3193
3.05 0.180443 -0.572224 0.168217 0.0530452 -2.87351 -0.851755 17.502
3.06 0.181982 -0.571737 0.13939 0.0443672 -2.89143 -0.882906 17.6561
3.07 0.183231 -0.571337 0.1104 0.0354059 -2.90586 -0.908397 17.7813
3.08 0.184189 -0.571029 0.0812838 0.0262186 -2.91686 -0.928077 17.8774
3.09 0.184856 -0.570814 0.0520744 0.0168641 -2.92446 -0.941829 17.9444
3.1 0.185231 -0.570692 0.0228057 0.00740209 -2.92872 -0.949573 17.982
3.11 0.185312 -0.570666 -0.00648888 -0.00210713 -2.92965 -0.951262 17.9902
3.12 0.185101 -0.570734 -0.0357761 -0.0116029 -2.92725 -0.946887 17.9689
3.13 0.184597 -0.570898 -0.0650227 -0.0210248 -2.92151 -0.936475 17.9183
3.14 0.183801 -0.571154 -0.0941951 -0.0303125 -2.91241 -0.920085 17.8385
3.15 0.182713 -0.571503 -0.123259 -0.0394068 -2.8999 -0.897815 17.7294
3.16 0.181336 -0.571942 -0.152182 -0.0482496 -2.88393 -0.869795 17.5914
