t x y vx vy ax ay theta_deg
640 -37.2217 47.059 -0.164706 -0.130276 0.000455966 -0.000576472 -51.6575
650 -38.8456 45.7276 -0.160047 -0.13596 0.000475859 -0.000560164 -49.6521
660 -40.422 44.3403 -0.155191 -0.141477 0.000495169 -0.000543169 -47.6467
670 -41.9488 42.8987 -0.150145 -0.146821 0.000513873 -0.000525509 -45.6414
680 -43.4243 41.4045 -0.144916 -0.151985 0.000531947 -0.000507205 -43.636
690 -44.8465 39.8596 -0.139509 -0.156963 0.00054937 -0.00048828 -41.6307
700 -46.2139 38.2659 -0.133931 -0.161749 0.00056612 -0.000468757 -39.6253
710 -47.5246 36.6253 -0.128189 -0.166336 0.000582176 -0.00044866 -37.62
720 -48.7771 34.9398 -0.122289 -0.17072 0.00059752 -0.000428013 -35.6146
730 -49.9699 33.2116 -0.116241 -0.174895 0.000612131 -0.000406842 -33.6093
740 -51.1015 31.4427 -0.110049 -0.178855 0.000625993 -0.000385173 -31.6039
750 -52.1704 29.6352 -0.103723 -0.182597 0.000639088 -0.000363031 -29.5986
760 -53.1755 27.7915 -0.0972702 -0.186114 0.0006514 -0.000340446 -27.5932
770 -54.1154 25.9137 -0.0906979 -0.189404 0.000662914 -0.000317443 -25.5879
780 -54.9891 24.0042 -0.0840146 -0.192462 0.000673616 -0.000294051 -23.5825
790 -55.7954 22.0652 -0.0772283 -0.195284 0.000683493 -0.000270299 -21.5772
800 -56.5333 20.0993 -0.0703475 -0.197867 0.000692533 -0.000246216 -19.5718
810 -57.202 18.1087 -0.0633805 -0.200207 0.000700725 -0.000221832 -17.5665
820 -57.8007 16.096 -0.0563359 -0.202302 0.000708058 -0.000197176 -15.5611
830 -58.3285 14.0635 -0.0492222 -0.20415 0.000714525 -0.000172278 -13.5558
840 -58.7849 12.0138 -0.0420483 -0.205747 0.000720115 -0.000147169 -11.5504
850 -59.1693 9.94939 -0.0348229 -0.207093 0.000724824 -0.00012188 -9.54506
860 -59.4813 7.87279 -0.0275548 -0.208184 0.000728645 -9.64417e-05 -7.5397
870 -59.7203 5.78655 -0.0202529 -0.209021 0.000731574 -7.08853e-05 -5.53435
880 -59.8862 3.69322 -0.0129263 -0.209602 0.000733606 -4.5242e-05 -3.529
890 -59.9788 1.59537 -0.0055838 -0.209926 0.00073474 -1.95433e-05 -1.52365
900 -59.9979 -0.504435 0.00176552 -0.209993 0.000734974 6.17933e-06 0.481705
910 -59.9435 -2.60362 0.00911268 -0.209802 0.000734308 3.18944e-05 2.48706
920 -59.8157 -4.69962 0.0164487 -0.209355 0.000732742 5.75704e-05 4.49241
930 -59.6146 -6.78986 0.0237645 -0.208651 0.000730279 8.31758e-05 6.49776
940 -59.3405 -8.87179 0.0310513 -0.207692 0.000726921 0.000108679 8.50311
950 -58.9937 -10.9428 0.0383 -0.206478 0.000722673 0.00013405 10.5085
960 -58.5746 -13.0005 0.0455018 -0.205011 0.000717539 0.000159256 12.5138
970 -58.0838 -15.0422 0.0526478 -0.203293 0.000711527 0.000184267 14.5192
980 -57.5219 -17.0655 0.0597294 -0.201327 0.000704643 0.000209053 16.5245
990 -56.8895 -19.0679 0.0667378 -0.199113 0.000696896 0.000233582 18.5299
1000 -56.1874 -21.047 0.0736645 -0.196656 0.000688296 0.000257826 20.5352
1010 -55.4165 -23.0003 0.0805009 -0.193958 0.000678852 0.000281753 22.5406
1020 -54.5777 -24.9254 0.0872387 -0.191022 0.000668577 0.000305336 24.5459
1030 -53.6721 -26.8199 0.0938697 -0.187852 0.000657483 0.000328544 26.5513
1040 -52.7007 -28.6816 0.100386 -0.184452 0.000645584 0.00035135 28.5566
1050 -51.6648 -30.5082 0.106779 -0.180827 0.000632893 0.000373726 30.562
1060 -50.5656 -32.2974 0.113041 -0.176979 0.000619428 0.000395644 32.5673
1070 -49.4044 -34.0471 0.119165 -0.172915 0.000605204 0.000417077 34.5727
1080 -48.1828 -35.755 0.125143 -0.16864 0.000590239 0.000437999 36.578
1090 -46.9021 -37.4192 0.130967 -0.164157 0.00057455 0.000458385 38.5834
1100 -45.5639 -39.0375 0.136631 -0.159474 0.000558158 0.000478209 40.5888
1110 -44.17 -40.608 0.142128 -0.154595 0.000541083 0.000497448 42.5941
1120 -42.722 -42.1288 0.147451 -0.149527 0.000523344 0.000516078 44.5995
1130 -41.2216 -43.5979 0.152593 -0.144276 0.000504965 0.000534075 46.6048
1140 -39.6707 -45.0137 0.157548 -0.138848 0.000485966 0.000551418 48.6102
1150 -38.0713 -46.3743 0.16231 -0.133249 0.000466373 0.000568085 50.6155
1160 -36.4252 -47.6781 0.166874 -0.127488 0.000446209 0.000584057 52.6209
1170 -34.7345 -48.9236 0.171232 -0.121571 0.000425497 0.000599314 54.6262
1180 -33.0012 -50.1091 0.175382 -0.115504 0.000404265 0.000613836 56.6316
1190 -31.2276 -51.2332 0.179316 -0.109296 0.000382538 0.000627606 58.6369
1200 -29.4156 -52.2945 0.183031 -0.102955 0.000360342 0.000640608 60.6423
1210 -27.5677 -53.2919 0.186521 -0.0964869 0.000337704 0.000652825 62.6476
1220 -25.686 -54.2239 0.189784 -0.0899009 0.000314653 0.000664243 64.653
1230 -23.7728 -55.0895 0.192813 -0.0832048 0.000291217 0.000674846 66.6583
1240 -21.8305 -55.8876 0.195607 -0.0764068 0.000267424 0.000684624 68.6637
1250 -19.8615 -56.6173 0.198161 -0.0695151 0.000243303 0.000693562 70.669
1260 -17.8681 -57.2777 0.200472 -0.0625383 0.000218884 0.000701651 72.6744
1270 -15.8528 -57.8678 0.202537 -0.055485 0.000194197 0.000708881 74.6797
1280 -13.8182 -58.3871 0.204355 -0.0483636 0.000169273 0.000715242 76.6851
1290 -11.7666 -58.8349 0.205922 -0.041183 0.000144141 0.000720728 78.6904
1300 -9.70057 -59.2106 0.207237 -0.033952 0.000118832 0.00072533 80.6958
1310 -7.62268 -59.5138 0.208298 -0.0266794 9.33779e-05 0.000729044 82.7011
1320 -5.53546 -59.7441 0.209104 -0.0193741 6.78093e-05 0.000731865 84.7065
1330 -3.44145 -59.9012 0.209654 -0.0120451 4.21578e-05 0.00073379 86.7119
1340 -1.34323 -59.985 0.209947 -0.00470129 1.64545e-05 0.000734816 88.7172
1350 0.756641 -59.9952 0.209983 0.00264824 -9.26885e-06 0.000734942 -89.2774
1360 2.85558 -59.932 0.209762 0.00999454 -3.49809e-05 0.000734167 -87.2721
1370 4.95103 -59.7954 0.209284 0.0173286 -6.06501e-05 0.000732493 -85.2667
1380 7.0404 -59.5855 0.208549 0.0246414 -8.62449e-05 0.000729922 -83.2614
1390 9.12116 -59.3027 0.207559 0.0319241 -0.000111734 0.000726457 -81.256
1400 11.1907 -58.9472 0.206315 0.0391676 -0.000137087 0.000722103 -79.2507
1410 13.2466 -58.5195 0.204818 0.0463632 -0.000162271 0.000716863 -77.2453
1420 15.2863 -58.0201 0.20307 0.0535019 -0.000187257 0.000710746 -75.24
1430 17.3072 -57.4496 0.201074 0.0605752 -0.000212013 0.000703758 -73.2346
1440 19.3069 -56.8088 0.198831 0.0675742 -0.00023651 0.000695908 -71.2293
1450 21.283 -56.0984 0.196345 0.0744905 -0.000260717 0.000687206 -69.2239
1460 23.233 -55.3193 0.193618 0.0813155 -0.000284604 0.000677662 -67.2186
1470 25.1546 -54.4725 0.190654 0.088041 -0.000308143 0.000667288 -65.2132
1480 27.0453 -53.5589 0.187456 0.0946586 -0.000331305 0.000656096 -63.2079
1490 28.9029 -52.5797 0.184029 0.10116 -0.000354061 0.000644101 -61.2025
1500 30.7251 -51.5361 0.180376 0.107538 -0.000376383 0.000631317 -59.1972
1510 32.5097 -50.4293 0.176503 0.113784 -0.000398244 0.00061776 -57.1918
1520 34.2545 -49.2609 0.172413 0.119891 -0.000419617 0.000603445 -55.1865
1530 35.9573 -48.032 0.168112 0.12585 -0.000440476 0.000588392 -53.1811
1540 37.616 -46.7444 0.163605 0.131656 -0.000460796 0.000572618 -51.1757
1550 39.2287 -45.3994 0.158898 0.1373 -0.000480552 0.000556143 -49.1704
1560 40.7933 -43.9989 0.153996 0.142777 -0.000499718 0.000538987 -47.165
1570 42.308 -42.5445 0.148906 0.148078 -0.000518273 0.00052117 -45.1597
1580 43.7708 -41.038 0.143633 0.153198 -0.000536193 0.000502715 -43.1543
1590 45.1801 -39.4812 0.138184 0.15813 -0.000553456 0.000483644 -41.149
1600 46.534 -37.876 0.132566 0.162869 -0.000570041 0.000463981 -39.1436
1610 47.8308 -36.2244 0.126786 0.167408 -0.000585928 0.000443749 -37.1383
1620 49.0691 -34.5285 0.12085 0.171742 -0.000601097 0.000422974 -35.1329
1630 50.2473 -32.7903 0.114766 0.175866 -0.00061553 0.000401681 -33.1276
1640 51.364 -31.0119 0.108542 0.179774 -0.000629209 0.000379896 -31.1222
1650 52.4177 -29.1956 0.102184 0.183462 -0.000642117 0.000357646 -29.1169
1660 53.4073 -27.3434 0.095702 0.186925 -0.000654239 0.000334957 -27.1115
1670 54.3314 -25.4578 0.0891024 0.19016 -0.000665559 0.000311858 -25.1062
1680 55.189 -23.541 0.0823935 0.193161 -0.000676065 0.000288377 -23.1008
1690 55.9789 -21.5954 0.0755838 0.195926 -0.000685742 0.000264543 -21.0955
1700 56.7003 -19.6233 0.0686815 0.198451 -0.000694579 0.000240385 -19.0901
1710 57.3523 -17.6272 0.0616951 0.200733 -0.000702565 0.000215933 -17.0848
1720 57.934 -15.6094 0.0546331 0.202769 -0.000709691 0.000191216 -15.0794
1730 58.4447 -13.5726 0.0475042 0.204556 -0.000715948 0.000166265 -13.0741
1740 58.8839 -11.5192 0.040317 0.206094 -0.000721327 0.00014111 -11.0687
1750 59.2509 -9.45159 0.0330806 0.207378 -0.000725823 0.000115782 -9.06335
1760 59.5453 -7.37244 0.0258035 0.208409 -0.00072943 9.03124e-05 -7.058
1770 59.7669 -5.28426 0.0184949 0.209184 -0.000732144 6.47322e-05 -5.05265
1780 59.9152 -3.18961 0.0111636 0.209703 -0.000733961 3.90728e-05 -3.04729
1790 59.9901 -1.09106 0.0038187 0.209965 -0.000734878 1.33655e-05 -1.04194
1800 59.9915 1.00883 -0.00353092 0.20997 -0.000734896 -1.23582e-05 0.963411
1810 59.9195 3.10749 -0.0108762 0.209718 -0.000734014 -3.80668e-05 2.96876
1820 59.774 5.20234 -0.0182082 0.209209 -0.000732232 -6.37287e-05 4.97412
1830 59.5554 7.29082 -0.0255179 0.208444 -0.000729553 -8.93125e-05 6.97947
